M,N,K,t_measured_ms
32,256,2642,0.03316695801913738
32,256,4096,0.03646360710263252
32,256,5647,0.031327130272984505
32,256,6693,0.030174851417541504
32,256,7269,0.030239112675189972
32,256,8766,0.03251153975725174
32,256,9075,0.0356470700353384
32,256,10509,0.032959505915641785
32,256,10864,0.0345427542924881
32,256,11354,0.03182305954396725
32,256,13681,0.03580702468752861
32,256,15086,0.032399315387010574
32,256,16384,0.03468687646090984
32,512,779,0.03337510861456394
32,512,1205,0.03438349813222885
32,512,2108,0.03364752046763897
32,512,2642,0.03140745684504509
32,512,4133,0.033775344491004944
32,512,5647,0.03390316851437092
32,512,6693,0.03686291165649891
32,512,7269,0.037006800994277
32,512,8766,0.03265496343374252
32,512,9075,0.040351180359721184
32,512,10404,0.03177509643137455
32,512,10864,0.035935547202825546
32,512,11354,0.03540702164173126
32,512,13249,0.04345504567027092
32,512,14925,0.044782646000385284
32,512,16135,0.045519089326262474
32,1024,512,0.02980697900056839
32,1024,1205,0.03203097730875015
32,1024,1907,0.032991403713822365
32,1024,2642,0.030735041946172714
32,1024,3213,0.03431923687458038
32,1024,5338,0.03308686427772045
32,1024,6201,0.04347111098468304
32,1024,7234,0.03369548358023167
32,1024,8479,0.0483666080981493
32,1024,8977,0.04887883551418781
32,1024,10509,0.0411192886531353
32,1024,13014,0.038271304219961166
32,1024,13856,0.03419164568185806
32,1024,15086,0.03919890150427818
32,1024,16384,0.035854754969477654
32,1064,790,0.032895710319280624
32,1064,1907,0.033150892704725266
32,1064,2287,0.0351988710463047
32,1064,3213,0.03526313230395317
32,1064,4738,0.035038916394114494
32,1064,6201,0.042575178667902946
32,1064,6918,0.037407036870718
32,1064,8149,0.04654307849705219
32,1064,8766,0.03897491842508316
32,1064,9075,0.047983136028051376
32,1064,10566,0.03972719423472881
32,1064,10968,0.03761495463550091
32,1064,12102,0.04148646257817745
32,1064,13249,0.05907053127884865
32,1064,15086,0.046286964789032936
32,1064,16135,0.06687804125249386
32,2048,512,0.033007701858878136
32,2048,1743,0.03583892248570919
32,2048,2108,0.03238278441131115
32,2048,2510,0.03339163959026337
32,2048,4096,0.034335535019636154
32,2048,5338,0.03732694312930107
32,2048,6517,0.058894744142889977
32,2048,7234,0.039247097447514534
32,2048,8479,0.06897491402924061
32,2048,8977,0.06978982128202915
32,2048,10404,0.04215911030769348
32,2048,10864,0.036478741094470024
32,2048,12379,0.06260676309466362
32,2048,13681,0.06518303416669369
32,2048,15086,0.05012704059481621
32,2048,16384,0.04809466190636158
32,2634,1024,0.03415904939174652
32,2634,1907,0.03956700675189495
32,2634,2509,0.041310908272862434
32,2634,2826,0.03524753265082836
32,2634,4507,0.04903925582766533
32,2634,5647,0.056862132623791695
32,2634,6693,0.059870537370443344
32,2634,7234,0.04527834244072437
32,2634,8479,0.07247761823236942
32,2634,9075,0.07238239049911499
32,2634,10566,0.05265441723167896
32,2634,11015,0.0784778967499733
32,2634,12379,0.08473335765302181
32,2634,13856,0.06071873940527439
32,2634,14925,0.0943655613809824
32,3474,256,0.0281590037047863
32,3474,512,0.029903138056397438
32,3474,1144,0.03254297189414501
32,3474,2048,0.03756699152290821
32,3474,2510,0.03777560777962208
32,3474,4096,0.04212697967886925
32,3474,5338,0.04500686191022396
32,3474,6517,0.06446219049394131
32,3474,7234,0.05043088458478451
32,3474,8479,0.07478264160454273
32,3474,8977,0.0768778845667839
32,3474,10404,0.059935031458735466
32,3474,10864,0.06038229912519455
32,3474,11354,0.06195018067955971
32,3474,13249,0.11590123176574707
32,3474,14925,0.12431689538061619
32,3474,16135,0.1359970774501562
32,4096,512,0.03396719694137573
32,4096,1144,0.032543670386075974
32,4096,2048,0.032031210139393806
32,4096,2642,0.03556767478585243
32,4096,4096,0.03182282671332359
32,4096,5338,0.042750732973217964
32,4096,6517,0.0874220859259367
32,4096,7234,0.05071866326034069
32,4096,8479,0.10812538675963879
32,4096,8977,0.11138967238366604
32,4096,10404,0.05886261351406574
32,4096,10864,0.05607912316918373
32,4096,11128,0.05582207813858986
32,4096,13249,0.1504125539213419
32,4096,14925,0.1613721251487732
32,4096,16384,0.06855861283838749
32,4686,512,0.028574839234352112
32,4686,790,0.03179116174578667
32,4686,1743,0.04508695565164089
32,4686,2287,0.04652678035199642
32,4686,3213,0.05444674752652645
32,4686,4507,0.06515090353786945
32,4686,5756,0.05572638474404812
32,4686,6918,0.06094202399253845
32,4686,8149,0.09785359725356102
32,4686,8795,0.10385294444859028
32,4686,9110,0.07006176747381687
32,4686,10566,0.07585389539599419
32,4686,11015,0.11826911941170692
32,4686,12379,0.12575718574225903
32,4686,13856,0.0894379336386919
32,4686,16048,0.10110088624060154
32,7220,361,0.030126888304948807
32,7220,1024,0.03311969339847565
32,7220,1743,0.05382229574024677
32,7220,2287,0.05734246224164963
32,7220,2826,0.04755123518407345
32,7220,4507,0.09095761924982071
32,7220,5756,0.06713415496051311
32,7220,6693,0.11958112008869648
32,7220,7269,0.1286049373447895
32,7220,8766,0.08783792145550251
32,7220,8977,0.15246053226292133
32,7220,10404,0.0990377739071846
32,7220,10864,0.10219006799161434
32,7220,11354,0.10609347373247147
32,7220,13249,0.21306704729795456
32,7220,14925,0.23613846860826015
32,7220,16384,0.14130864292383194
32,8026,779,0.03543891943991184
32,8026,1205,0.040686922147870064
32,8026,2048,0.04446296952664852
32,8026,2642,0.04670256748795509
32,8026,4133,0.08412613533437252
32,8026,5647,0.10220613330602646
32,8026,6693,0.11530937626957893
32,8026,7269,0.12218928895890713
32,8026,8766,0.08713384158909321
32,8026,9075,0.14591659419238567
32,8026,10509,0.13175630010664463
32,8026,10968,0.10143755935132504
32,8026,12102,0.10929303243756294
32,8026,13315,0.157451955601573
32,8026,15086,0.13018888421356678
32,8026,16384,0.1356932334601879
32,8192,1024,0.031295232474803925
32,8192,1907,0.05852687172591686
32,8192,2509,0.06148708052933216
32,8192,3213,0.07129390724003315
32,8192,4738,0.05739089101552963
32,8192,6517,0.11441297829151154
32,8192,7234,0.07151812314987183
32,8192,8192,0.0639499630779028
32,8192,8795,0.14620437286794186
32,8192,9495,0.15391642227768898
32,8192,10864,0.07497449405491352
32,8192,11128,0.07539009675383568
32,8192,12102,0.09577418677508831
32,8192,13315,0.16468390822410583
32,8192,15086,0.11169305071234703
32,8192,16384,0.09884568862617016
32,8981,790,0.041711144149303436
32,8981,1907,0.06068614311516285
32,8981,2287,0.07130997255444527
32,8981,2826,0.07900595664978027
32,8981,4507,0.11009350419044495
32,8981,5756,0.13044429942965508
32,8981,6693,0.1486686524003744
32,8981,7269,0.1588121522217989
32,8981,8766,0.18586707301437855
32,8981,9075,0.1930671278387308
32,8981,10404,0.22721057757735252
32,8981,10864,0.24052197113633156
32,8981,11354,0.2421061508357525
32,8981,13249,0.2832571044564247
32,8981,14925,0.3092247061431408
32,8981,16135,0.34178351052105427
32,11223,790,0.04148692823946476
32,11223,1907,0.06446242332458496
32,11223,2509,0.0658219214528799
32,11223,3213,0.07339054718613625
32,11223,4738,0.09281397797167301
32,11223,6201,0.11561368592083454
32,11223,6937,0.1275329850614071
32,11223,8149,0.14222110621631145
32,11223,8795,0.15172455459833145
32,11223,9110,0.15489174984395504
32,11223,10566,0.2030031755566597
32,11223,11015,0.21378695964813232
32,11223,12379,0.3087124787271023
32,11223,13681,0.3429038915783167
32,11223,15919,0.39175059646368027
32,11905,361,0.03052712418138981
32,11905,512,0.03521493636071682
32,11905,1024,0.046527013182640076
32,11905,2048,0.07150229066610336
32,11905,2510,0.08697411976754665
32,11905,4096,0.12791668996214867
32,11905,5338,0.15466799959540367
32,11905,6517,0.17986749298870564
32,11905,7234,0.19844342023134232
32,11905,8479,0.23201038129627705
32,11905,8977,0.24327426217496395
32,11905,10404,0.2785848919302225
32,11905,10864,0.29756035655736923
32,11905,11354,0.3004400059580803
32,11905,13249,0.3512874245643616
32,11905,14925,0.37943036295473576
32,11905,16135,0.42242160998284817
32,11982,779,0.041310908272862434
32,11982,1743,0.06300583481788635
32,11982,2287,0.08830195292830467
32,11982,2826,0.06866967305541039
32,11982,4507,0.13302103616297245
32,11982,5756,0.09134202264249325
32,11982,6693,0.18887524493038654
32,11982,8149,0.21445821039378643
32,11982,8795,0.23764208890497684
32,11982,9110,0.12838095426559448
32,11982,10566,0.14649261720478535
32,11982,11015,0.2990479115396738
32,11982,13249,0.34827948547899723
32,11982,14925,0.37936680018901825
32,11982,16384,0.20781927742064
32,13695,512,0.03833509981632233
32,13695,1144,0.05863863043487072
32,13695,2108,0.0861738808453083
32,13695,2510,0.09492621757090092
32,13695,4096,0.14863652177155018
32,13695,5647,0.18181907944381237
32,13695,6693,0.20423508249223232
32,13695,8149,0.18765940330922604
32,13695,8795,0.20298711024224758
32,13695,9075,0.20684325136244297
32,13695,10509,0.31296792440116405
32,13695,10968,0.3431914374232292
32,13695,12102,0.35309535451233387
32,13695,13315,0.38373516872525215
32,13695,15086,0.4328696522861719
32,13695,16384,0.4654759541153908
32,13914,1144,0.04367902874946594
32,13914,2048,0.05427049472928047
32,13914,2509,0.09436532855033875
32,13914,4133,0.13727694749832153
32,13914,5647,0.17969193868339062
32,13914,6693,0.2023950219154358
32,13914,7234,0.126236816868186
32,13914,8766,0.14370819553732872
32,13914,9075,0.20679505541920662
32,13914,10566,0.16705202870070934
32,13914,10968,0.17266790382564068
32,13914,12102,0.18581957556307316
32,13914,13315,0.3739271778613329
32,13914,15086,0.22410601377487183
32,13914,16135,0.4637169186025858
32,14688,1024,0.03361492417752743
32,14688,1907,0.078926095739007
32,14688,2509,0.09543797932565212
32,14688,3213,0.11228560470044613
32,14688,4738,0.08770963177084923
32,14688,6201,0.19133929163217545
32,14688,6937,0.21031498908996582
32,14688,8479,0.24245795793831348
32,14688,8977,0.2638651058077812
32,14688,10404,0.15876395627856255
32,14688,10864,0.11172564700245857
32,14688,11354,0.16922783106565475
32,14688,13249,0.41272607631981373
32,14688,14925,0.44554099440574646
32,16384,256,0.03419141285121441
32,16384,779,0.047839246690273285
32,16384,1144,0.03430293872952461
32,16384,1907,0.08580600842833519
32,16384,2509,0.09316601790487766
32,16384,4133,0.1333730760961771
32,16384,5647,0.17290818504989147
32,16384,6918,0.10663783177733421
32,16384,7269,0.21201022900640965
32,16384,8766,0.1267970073968172
32,16384,8977,0.25271414779126644
32,16384,10404,0.14708447270095348
32,16384,11015,0.44112582691013813
32,16384,13249,0.5143710877746344
32,16384,14925,0.5586098413914442
32,16384,16384,0.16988394781947136
32,16698,779,0.04630326293408871
32,16698,1205,0.05865446291863918
32,16698,2287,0.08935783989727497
32,16698,2826,0.06910250522196293
32,16698,4507,0.1452285796403885
32,16698,5756,0.10655773803591728
32,16698,6918,0.12585311196744442
32,16698,8149,0.24109799414873123
32,16698,8795,0.25535421445965767
32,16698,9495,0.27605704963207245
32,16698,10776,0.1794199924916029
32,16698,11015,0.3839423879981041
32,16698,13249,0.44550932943820953
32,16698,14925,0.48614805564284325
32,16698,16384,0.2521534916013479
32,22485,512,0.053838593885302544
32,22485,1024,0.0735502690076828
32,22485,1743,0.099533936008811
32,22485,2287,0.1397088635712862
32,22485,2826,0.1551639288663864
32,22485,4507,0.22847391664981842
32,22485,5756,0.2773851156234741
32,22485,6918,0.3164405934512615
32,22485,8149,0.36767078563570976
32,22485,8795,0.39952597580850124
32,22485,9110,0.40946202352643013
32,22485,10566,0.4807559307664633
32,22485,11015,0.5190116353332996
32,22485,12379,0.5593625828623772
32,22485,13681,0.6266885902732611
32,22485,15919,0.7211498450487852
32,23469,256,0.039007049053907394
32,23469,361,0.04503875970840454
32,23469,779,0.06268639117479324
32,23469,1144,0.08706934750080109
32,23469,2048,0.12430106289684772
32,23469,2510,0.14210841618478298
32,23469,4096,0.21119508892297745
32,23469,5338,0.2680250909179449
32,23469,6517,0.32104807905852795
32,23469,7234,0.3449034411460161
32,23469,8479,0.4073500167578459
32,23469,8977,0.42874086648225784
32,23469,10509,0.4919718485325575
32,23469,10968,0.5410260055214167
32,23469,12102,0.5525145679712296
32,23469,13315,0.6052327807992697
32,23469,15086,0.6821108981966972
32,23469,16384,0.7390540558844805
32,24548,1024,0.054926611483097076
32,24548,1907,0.11654151603579521
32,24548,2510,0.08793361485004425
32,24548,4096,0.1303320750594139
32,24548,4738,0.13826903887093067
32,24548,6201,0.360103789716959
32,24548,6937,0.3950458485633135
32,24548,8479,0.34411996603012085
32,24548,8977,0.3663108218461275
32,24548,10404,0.26903371326625347
32,24548,10864,0.2778652124106884
32,24548,11354,0.2870168536901474
32,24548,13014,0.32384786754846573
32,24548,13681,0.7511815056204796
32,24548,16048,0.39072707295417786
32,24807,256,0.03953510895371437
32,24807,361,0.04764692857861519
32,24807,779,0.06342260167002678
32,24807,1144,0.08310191333293915
32,24807,1907,0.11620507575571537
32,24807,2509,0.150956679135561
32,24807,4507,0.24671410210430622
32,24807,5647,0.2977689728140831
32,24807,6693,0.33765495754778385
32,24807,7269,0.3645827528089285
32,24807,8766,0.362311489880085
32,24807,9075,0.3754619974642992
32,24807,10509,0.5259870085865259
32,24807,10968,0.5784654058516026
32,24807,11354,0.560530461370945
32,24807,13249,0.6643673405051231
32,24807,14925,0.7219498511403799
32,24807,16135,0.8035479113459587
32,25346,1144,0.059166690334677696
32,25346,2048,0.0844139140099287
32,25346,2510,0.0834059901535511
32,25346,4096,0.12110103853046894
32,25346,4738,0.1381083857268095
32,25346,6201,0.3351275809109211
32,25346,6937,0.3674151375889778
32,25346,8479,0.4383090417832136
32,25346,9075,0.4510770086199045
32,25346,10509,0.5368345882743597
32,25346,11015,0.5758742336183786
32,25346,13249,0.6756954826414585
32,25346,15919,0.8006684947758913
32,25832,512,0.03255950286984444
32,25832,1024,0.04270300269126892
32,25832,1743,0.11084554716944695
32,25832,2287,0.16463594511151314
32,25832,3213,0.2114023081958294
32,25832,5338,0.16673188656568527
32,25832,6517,0.37498283199965954
32,25832,6937,0.40563824586570263
32,25832,8479,0.482180155813694
32,25832,9110,0.2376579213887453
32,25832,10404,0.26706536300480366
32,25832,10776,0.18961168825626373
32,25832,11015,0.6497451104223728
32,25832,13249,0.7566860876977444
32,25832,14925,0.8293399587273598
32,26195,256,0.03827107138931751
32,26195,361,0.04295911639928818
32,26195,790,0.06657489575445652
32,26195,1743,0.12142118066549301
32,26195,2287,0.1510207075625658
32,26195,2826,0.17594778910279274
32,26195,4507,0.2638334408402443
32,26195,5756,0.3225840628147125
32,26195,6918,0.37493486888706684
32,26195,8149,0.4319576546549797
32,26195,8795,0.4679565317928791
32,26195,9110,0.4823720082640648
32,26195,10566,0.5546738393604755
32,26195,11015,0.4837801679968834
32,26195,12379,0.5358268972486258
32,26195,13681,0.5849301815032959
32,26195,15919,0.6705122068524361
32,26362,256,0.032335519790649414
32,26362,512,0.03803102299571037
32,26362,1024,0.05439901724457741
32,26362,1907,0.12516509741544724
32,26362,2510,0.08651008829474449
32,26362,2826,0.09172596037387848
32,26362,4507,0.25892211124300957
32,26362,6517,0.34535094164311886
32,26362,7234,0.20188302733004093
32,26362,8192,0.20890706218779087
32,26362,8795,0.46307663433253765
32,26362,9495,0.5155878607183695
32,26362,10776,0.2620094455778599
32,26362,11128,0.2734013833105564
32,26362,13014,0.30853645876049995
32,26362,13681,0.5725938826799393
32,26362,16048,0.37074252031743526
32,26616,256,0.03182282671332359
32,26616,779,0.06899097934365273
32,26616,1024,0.04063895903527737
32,26616,1907,0.1403165515512228
32,26616,2510,0.08412590250372887
32,26616,3213,0.19885902293026447
32,26616,5338,0.1539324875921011
32,26616,6517,0.36191148683428764
32,26616,7234,0.20135496743023396
32,26616,8192,0.15663611702620983
32,26616,8766,0.2205867785960436
32,26616,9075,0.5406592972576618
32,26616,10566,0.2578014973551035
32,26616,10968,0.1949230208992958
32,26616,12102,0.29276078566908836
32,26616,13315,0.585248926654458
32,26616,15086,0.3510797396302223
32,26616,16135,0.7025268860161304
32,28760,1144,0.04659057594835758
32,28760,2048,0.06158254109323025
32,28760,2510,0.09172572754323483
32,28760,2826,0.09903707541525364
32,28760,4507,0.2859770320355892
32,28760,6201,0.36874297074973583
32,28760,6937,0.406965846195817
32,28760,8479,0.556418439373374
32,28760,8977,0.5881295073777437
32,28760,10566,0.30693598091602325
32,28760,10968,0.20477897487580776
32,28760,12102,0.3481353633105755
32,28760,13249,0.8361390791833401
32,28760,14925,0.9179452899843454
32,30348,256,0.032591866329312325
32,30348,361,0.047391047701239586
32,30348,779,0.06300630047917366
32,30348,1144,0.06151827983558178
32,30348,2048,0.08649402298033237
32,30348,2287,0.17945142462849617
32,30348,4133,0.23599411360919476
32,30348,5647,0.3217998892068863
32,30348,6693,0.3717350773513317
32,30348,8149,0.5210109520703554
32,30348,8968,0.25751348584890366
32,30348,9110,0.2618171274662018
32,30348,10509,0.6716472562402487
32,30348,11015,0.7174704223871231
32,30348,13249,0.849834643304348
32,30348,14925,0.928761437535286
32,30348,16384,0.43666153214871883
32,30909,790,0.06657419726252556
32,30909,1205,0.10036490857601166
32,30909,2108,0.1246847677975893
32,30909,2642,0.1756921410560608
32,30909,4133,0.2309223636984825
32,30909,5647,0.3192559815943241
32,30909,6201,0.3483118489384651
32,30909,6937,0.3815584350377321
32,30909,8192,0.5147550255060196
32,30909,8968,0.5825774278491735
32,30909,9495,0.608640955761075
32,30909,10776,0.6922231987118721
32,30909,11128,0.7075986359268427
32,30909,13014,0.7790690287947655
32,30909,13856,0.8621863089501858
32,30909,16048,0.9970790706574917
32,31902,512,0.038638943806290627
32,31902,1144,0.0623348169028759
32,31902,2048,0.0887818168848753
32,31902,2509,0.13601267710328102
32,31902,4096,0.13226852752268314
32,31902,4738,0.15225261449813843
32,31902,6201,0.3477516584098339
32,31902,6937,0.3836385440081358
32,31902,8479,0.5804013926535845
32,31902,9075,0.48450008034706116
32,31902,10509,0.5445785354822874
32,31902,11015,0.5713936407119036
32,31902,13249,0.6788789760321379
32,31902,15086,0.4237494431436062
32,31902,16135,0.8070517797023058
32,32768,779,0.06446265615522861
32,32768,1205,0.12340489774942398
32,32768,2108,0.07367786020040512
32,32768,2642,0.08287816308438778
32,32768,3213,0.20357896573841572
32,32768,5647,0.3144722431898117
32,32768,6693,0.38447114638984203
32,32768,7269,0.4085979890078306
32,32768,8766,0.21841074340045452
32,32768,8977,0.7218224927783012
32,32768,10509,0.5718900356441736
32,32768,10968,0.2171308733522892
32,32768,11354,0.27948105707764626
32,32768,13249,0.6958390586078167
32,32768,14925,0.7861403282731771
32,34372,256,0.039662932977080345
32,34372,361,0.052910298109054565
32,34372,779,0.08505419827997684
32,34372,1144,0.0807340256869793
32,34372,2048,0.12311688624322414
32,34372,2510,0.13732514344155788
32,34372,2826,0.15130871906876564
32,34372,4133,0.3072728868573904
32,34372,6201,0.4352373071014881
32,34372,6937,0.47808396629989147
32,34372,8479,0.6554082501679659
32,34372,8977,0.689422944560647
32,34372,10566,0.40912581607699394
32,34372,10968,0.4270609933882952
32,34372,12102,0.4608531016856432
32,34372,13315,0.9646003600209951
32,34372,15086,0.5689619574695826
32,34372,16135,1.2061945162713528
32,34660,1743,0.16529159620404243
32,34660,2108,0.11750124394893646
32,34660,2642,0.14263647608458996
32,34660,4133,0.31090457923710346
32,34660,5647,0.40080584585666656
32,34660,6693,0.4643085412681103
32,34660,8149,0.6046250928193331
32,34660,8795,0.653920229524374
32,34660,9495,0.7292781956493855
32,34660,10864,0.4117335192859173
32,34660,11354,0.4283573944121599
32,34660,13014,0.4819559399038553
32,34660,13681,1.0237025562673807
32,34660,16048,0.5901455879211426
32,34850,256,0.03932765685021877
32,34850,361,0.049982452765107155
32,34850,512,0.04937523044645786
32,34850,1024,0.07438194006681442
32,34850,1907,0.15762844122946262
32,34850,2509,0.20186719484627247
32,34850,3213,0.24373806081712246
32,34850,5338,0.21092244423925877
32,34850,6201,0.4014139994978905
32,34850,7234,0.27108099311590195
32,34850,8192,0.31706434674561024
32,34850,8968,0.3528392408043146
32,34850,9110,0.35277497954666615
32,34850,10404,0.39752619341015816
32,34850,10864,0.41023013181984425
32,34850,11354,0.4280540160834789
32,34850,13315,0.8957060053944588
32,34850,15086,0.5513143260031939
32,34850,16135,1.108597032725811
32,35906,1144,0.08054194040596485
32,35906,2048,0.12271711602807045
32,35906,2510,0.13718055561184883
32,35906,3213,0.24329032748937607
32,35906,5338,0.21681026555597782
32,35906,5756,0.23031397722661495
32,35906,6918,0.26836153119802475
32,35906,8149,0.5740821361541748
32,35906,8968,0.35690306685864925
32,35906,9110,0.35962299443781376
32,35906,10509,0.7409099489450455
32,35906,11015,0.7929566781967878
32,35906,13014,0.4912521690130234
32,35906,13681,0.9674800094217062
32,35906,16048,0.5932813510298729
32,36285,256,0.04454306326806545
32,36285,512,0.06759865209460258
32,36285,790,0.07958244532346725
32,36285,1743,0.15159649774432182
32,36285,2287,0.18991529941558838
32,36285,2826,0.22642663680016994
32,36285,4507,0.32602413557469845
32,36285,5756,0.39946194738149643
32,36285,6918,0.461444491520524
32,36285,8149,0.5894261412322521
32,36285,8795,0.6411040667444468
32,36285,9110,0.6649915594607592
32,36285,10566,0.7629732135683298
32,36285,11015,0.8217236027121544
32,36285,12379,0.8844584226608276
32,36285,13681,1.0060709901154041
32,36285,15919,1.1683714110404253
32,36850,256,0.038078753277659416
32,36850,361,0.05057500675320625
32,36850,512,0.049151014536619186
32,36850,790,0.06390223279595375
32,36850,1205,0.10854145511984825
32,36850,2108,0.11311681009829044
32,36850,2642,0.13542058877646923
32,36850,4738,0.1879315823316574
32,36850,5756,0.21761003881692886
32,36850,6918,0.25410554371774197
32,36850,7269,0.46350876800715923
32,36850,8795,0.6330080796033144
32,36850,9495,0.7084629032760859
32,36850,10776,0.3969662357121706
32,36850,11354,0.41117402724921703
32,36850,12379,0.8688429370522499
32,36850,13856,0.49315602518618107
32,36850,15919,1.152916345745325
32,36986,512,0.04889420233666897
32,36986,790,0.06412668153643608
32,36986,1743,0.14898809604346752
32,36986,2287,0.1870831474661827
32,36986,2826,0.14455732889473438
32,36986,4507,0.32052001915872097
32,36986,5756,0.22330693900585175
32,36986,6918,0.25924178771674633
32,36986,7269,0.4745165351778269
32,36986,8766,0.32979995012283325
32,36986,9075,0.6481439340859652
32,36986,10566,0.38960669189691544
32,36986,10968,0.4050300922244787
32,36986,12102,0.43827714398503304
32,36986,13315,0.9312087204307318
32,36986,14925,1.0282471776008606
32,36986,16384,0.5630578380078077
32,37797,1144,0.10879756882786751
32,37797,1907,0.15596463344991207
32,37797,2509,0.20050769671797752
32,37797,3213,0.251241959631443
32,37797,4738,0.3367275930941105
32,37797,6201,0.4208695609122515
32,37797,6937,0.4644845612347126
32,37797,8192,0.6028013303875923
32,37797,8968,0.6815674714744091
32,37797,9495,0.7092461455613375
32,37797,10776,0.8120601996779442
32,37797,11128,0.8345074020326138
32,37797,13014,0.920889200642705
32,37797,13856,1.010487787425518
32,37797,16048,1.1716987937688828
32,38032,779,0.0883340835571289
32,38032,1024,0.04823855124413967
32,38032,1907,0.17694011330604553
32,38032,2509,0.22661802358925343
32,38032,4507,0.3462634049355984
32,38032,5756,0.24077808484435081
32,38032,6693,0.4710445646196604
32,38032,8149,0.6498240400105715
32,38032,8968,0.2179949078708887
32,38032,9110,0.3457358106970787
32,38032,10404,0.38963835686445236
32,38032,10776,0.25789812207221985
32,38032,11015,0.9059293661266565
32,38032,13315,1.0475104209035635
32,38032,15919,0.9876880794763565
32,38542,512,0.04961458034813404
32,38542,790,0.06524682976305485
32,38542,1205,0.12102094478905201
32,38542,2108,0.1153731718659401
32,38542,2509,0.22108200937509537
32,38542,4133,0.30074454843997955
32,38542,5647,0.39021437987685204
32,38542,6693,0.4459249321371317
32,38542,8149,0.6220168434083462
32,38542,8968,0.35037542693316936
32,38542,9110,0.35026343539357185
32,38542,10404,0.3956540022045374
32,38542,10864,0.4061183426529169
32,38542,11354,0.42069354094564915
32,38542,13014,0.47536403872072697
32,38542,13681,1.041654497385025
32,38542,16048,0.5750099662691355
32,38727,256,0.0452469103038311
32,38727,361,0.053791096433997154
32,38727,779,0.08554989472031593
32,38727,1144,0.12145284563302994
32,38727,1907,0.17684348858892918
32,38727,2509,0.22533792071044445
32,38727,3213,0.2608413342386484
32,38727,4738,0.351176131516695
32,38727,6201,0.43814885430037975
32,38727,6937,0.4846437368541956
32,38727,8192,0.6481918971985579
32,38727,8968,0.7335657719522715
32,38727,9495,0.7630048785358667
32,38727,10566,0.8123479783535004
32,38727,11015,0.8738660253584385
32,38727,12379,0.948313158005476
32,38727,13681,1.0735895484685898
32,38727,15919,1.2503855396062136
32,41679,256,0.04780665040016174
32,41679,512,0.0680144876241684
32,41679,790,0.08503766730427742
32,41679,1743,0.16917940229177475
32,41679,2287,0.2110505010932684
32,41679,2826,0.23897038772702217
32,41679,4507,0.3420715220272541
32,41679,5647,0.4113342147320509
32,41679,6918,0.48950803466141224
32,41679,8149,0.6609119009226561
32,41679,8795,0.7176951039582491
32,41679,9110,0.7393094711005688
32,41679,10566,0.8500909898430109
32,41679,11015,0.916297547519207
32,41679,12379,0.9913679677993059
32,41679,13681,1.1285964865237474
32,41679,15919,1.3128479477018118
32,45085,256,0.04806229844689369
32,45085,512,0.07174210622906685
32,45085,1024,0.12066890485584736
32,45085,1743,0.19314722158014774
32,45085,2287,0.24312990717589855
32,45085,2826,0.26834546588361263
32,45085,4507,0.3608714323490858
32,45085,5756,0.4457649774849415
32,45085,6918,0.5225951317697763
32,45085,8149,0.707373721525073
32,45085,8795,0.7708130870014429
32,45085,9110,0.7939483039081097
32,45085,10566,0.9152090642601252
32,45085,11015,0.9786798618733883
32,45085,12379,1.051238039508462
32,45085,13681,1.198659185320139
32,45085,15919,1.3984297402203083
32,45120,256,0.031055184081196785
32,45120,361,0.061598606407642365
32,45120,512,0.03619096241891384
32,45120,779,0.1010531559586525
32,45120,1024,0.05462230183184147
32,45120,1743,0.2213544212281704
32,45120,2509,0.2944089937955141
32,45120,4096,0.13527669943869114
32,45120,4738,0.20994688384234905
32,45120,5756,0.2449220046401024
32,45120,6693,0.5022280383855104
32,45120,8149,0.8147477637976408
32,45120,8968,0.2625056076794863
32,45120,9110,0.3645028918981552
32,45120,10404,0.4083260428160429
32,45120,10776,0.3046325873583555
32,45120,11015,1.1313646100461483
32,45120,13315,1.3059522025287151
32,45120,15086,0.5700180772691965
32,45120,16135,1.6286640893667936
32,45445,2048,0.2148742787539959
32,45445,2510,0.2570014912635088
32,45445,2826,0.26690494269132614
32,45445,4738,0.3674470353871584
32,45445,6201,0.47080451622605324
32,45445,6937,0.5521145649254322
32,45445,8192,0.7312940433621407
32,45445,8968,0.8245240896940231
32,45445,9495,0.861387001350522
32,45445,10776,0.9814160875976086
32,45445,11128,1.006903126835823
32,45445,13249,1.1607238557189703
32,45445,13856,1.2237140908837318
32,45445,16048,1.4188128989189863
32,45677,779,0.09164516814053059
32,45677,1024,0.11798110790550709
32,45677,1907,0.199243426322937
32,45677,2509,0.25386596098542213
32,45677,3213,0.29466464184224606
32,45677,4738,0.3705031704157591
32,45677,6201,0.47610001638531685
32,45677,6937,0.5257148295640945
32,45677,8192,0.7270378991961479
32,45677,8968,0.8243960328400135
32,45677,9495,0.8560435380786657
32,45677,10776,0.9827278554439545
32,45677,11128,1.0081513319164515
32,45677,13014,1.1076051741838455
32,45677,13856,1.2276496272534132
32,45677,16048,1.4293731655925512
32,46992,512,0.03833509981632233
32,46992,1144,0.05675060674548149
32,46992,1907,0.21117902360856533
32,46992,2510,0.1348771620541811
32,46992,2826,0.14577200636267662
32,46992,4507,0.3818150144070387
32,46992,5756,0.28792908415198326
32,46992,6918,0.3359275870025158
32,46992,7269,0.6036648992449045
32,46992,8766,0.3944705240428448
32,46992,8977,0.909129623323679
