bs,seq,nh,nkv,hd,t_measured_ms
1,256,128,1,128,0.038815196603536606
1,256,128,4,64,0.03231922164559364
1,512,2,1,64,0.03708666190505028
1,512,4,2,128,0.039070844650268555
1,512,4,8,128,-1.0
1,512,8,2,128,0.03699073567986488
1,512,16,1,64,0.03753509372472763
1,512,16,2,128,0.04255911335349083
1,512,32,1,64,0.035966746509075165
1,512,32,4,64,0.03545498475432396
1,512,64,1,64,0.040413811802864075
1,512,64,4,64,0.0417269766330719
1,512,128,1,64,0.05839811637997627
1,512,128,4,64,0.05724560469388962
1,512,128,8,128,0.08447794243693352
1,1024,2,4,64,-1.0
1,1024,2,8,128,-1.0
1,1024,4,2,128,0.0417269766330719
1,1024,4,8,128,-1.0
1,1024,8,2,128,0.04946999251842499
1,1024,8,8,64,0.03843102604150772
1,1024,16,2,64,0.04579126834869385
1,1024,16,4,128,0.05507003515958786
1,1024,32,1,64,0.055102165788412094
1,1024,32,2,128,0.07663806900382042
1,1024,64,1,64,0.08559692651033401
1,1024,64,4,64,0.08527794852852821
1,1024,64,8,64,0.08566072210669518
1,1024,128,2,64,0.1529240980744362
1,1024,128,4,128,0.24591293185949326
1,2048,2,2,64,0.038111116737127304
1,2048,2,8,64,-1.0
1,2048,4,2,64,0.0463658943772316
1,2048,4,8,64,-1.0
1,2048,8,2,64,0.058910343796014786
1,2048,8,4,128,0.0813417136669159
1,2048,16,1,128,0.12572435662150383
1,2048,16,4,128,0.12697279453277588
1,2048,32,1,128,0.23557711392641068
1,2048,32,8,64,0.14181993901729584
1,2048,64,1,128,0.4365951754152775
1,2048,64,8,64,0.26693614199757576
1,2048,128,1,128,0.8439761586487293
1,2048,128,8,64,0.5100327543914318
1,3358,2,1,128,0.08159782737493515
1,3358,2,2,128,0.08156569674611092
1,3358,2,8,128,-1.0
1,3358,4,2,64,0.08063670247793198
1,3358,4,8,64,-1.0
1,3358,8,1,128,0.19397912546992302
1,3358,8,4,128,0.19461894407868385
1,3358,16,2,64,0.22837799042463303
1,3358,16,8,64,0.2272580750286579
1,3358,32,1,128,0.6206543184816837
1,3358,32,8,64,0.3897491842508316
1,3358,64,1,128,1.236381009221077
1,3358,64,8,64,0.7682982832193375
1,3358,128,1,128,2.526455093175173
1,3358,128,8,64,1.5272521413862705
1,4096,2,4,128,-1.0
1,4096,2,8,128,-1.0
1,4096,4,2,64,0.10050879791378975
1,4096,4,4,128,0.15097204595804214
1,4096,8,1,128,0.2458491362631321
1,4096,8,4,128,0.2443450503051281
1,4096,16,1,128,0.4526912234723568
1,4096,16,8,64,0.2684080973267555
1,4096,32,1,128,0.8570309728384018
1,4096,32,8,64,0.5117929540574551
1,4096,64,1,128,1.6900957562029362
1,4096,64,8,64,1.0877451859414577
1,4096,128,1,128,3.74280521646142
1,4096,128,8,128,3.753460943698883
1,4553,8,8,128,0.44641969725489616
1,4553,16,4,64,0.4034438170492649
1,4553,16,8,128,0.655854120850563
1,4553,32,2,128,1.0735690593719482
1,4553,64,1,64,1.3425210490822792
1,4553,64,4,64,1.3061710633337498
1,4553,64,8,128,2.3042536340653896
1,4553,128,2,128,4.661371000111103
1,8192,2,1,64,0.18569082021713257
1,8192,2,1,128,0.2867109142243862
1,8192,2,2,64,0.17663510516285896
1,8192,2,2,128,0.2846959978342056
1,8192,2,4,64,-1.0
1,8192,2,8,64,-1.0
1,8192,2,8,128,-1.0
1,8192,4,2,64,0.26517733931541443
1,8192,4,4,64,0.26703206822276115
1,8192,4,8,64,-1.0
1,8192,8,1,64,0.4961136728525162
1,8192,8,2,128,0.838759820908308
1,8192,16,1,64,1.022947020828724
1,8192,16,4,64,0.9915558621287346
1,8192,16,8,128,1.7479504458606243
1,8192,32,2,128,3.6205039359629154
1,8192,64,1,64,4.105835221707821
1,8192,64,4,64,4.091402981430292
1,8192,64,8,128,7.456426974385977
1,8192,128,2,128,14.56972723826766
1,8397,2,1,64,0.1927628181874752
1,8397,2,1,128,0.29528792947530746
1,8397,2,2,64,0.1828111708164215
1,8397,2,2,128,0.2836398780345917
1,8397,2,4,64,-1.0
1,8397,2,4,128,-1.0
1,8397,2,8,64,-1.0
1,8397,2,8,128,-1.0
1,8397,4,1,64,0.27820002287626266
1,8397,4,1,128,0.45886682346463203
1,8397,4,2,64,0.27227960526943207
1,8397,4,2,128,0.44993916526436806
1,8397,4,4,64,0.27004024013876915
1,8397,4,4,128,0.4493631422519684
1,8397,8,1,128,0.8556237444281578
1,8397,8,4,64,0.563920009881258
1,8397,8,8,64,0.5503850989043713
1,8397,16,1,64,1.0367701761424541
1,8397,16,2,128,1.7856769263744354
1,8397,16,8,128,1.8320749513804913
1,8397,32,2,128,3.8107712753117085
1,8397,64,1,64,4.265894182026386
1,8397,64,4,64,4.301508888602257
1,8397,64,8,64,4.2750779539346695
1,8397,128,1,128,15.31264977529645
1,8397,128,8,128,15.258636325597763
1,10446,16,4,64,1.722831279039383
1,10446,16,8,128,2.9365243390202522
1,10446,32,2,128,5.933654028922319
1,10446,64,1,64,6.615267135202885
1,10446,64,4,64,6.596739869564772
1,10446,64,8,128,11.81882992386818
1,10446,128,2,128,23.53775780647993
1,14267,2,1,64,0.49771275371313095
1,14267,2,1,128,0.7631783373653889
1,14267,2,2,64,0.4506111145019531
1,14267,2,2,128,0.7382500916719437
1,14267,2,4,64,-1.0
1,14267,2,4,128,-1.0
1,14267,2,8,64,-1.0
1,14267,2,8,128,-1.0
1,14267,4,1,64,0.841096043586731
1,14267,4,1,128,1.4146799221634865
1,14267,4,2,64,0.876295380294323
1,14267,4,2,128,1.4529498293995857
1,14267,4,8,64,-1.0
1,14267,4,8,128,-1.0
1,14267,8,1,64,1.5193168073892593
1,14267,8,2,128,2.758384682238102
1,14267,8,8,128,2.755568828433752
1,14267,16,2,64,3.171045333147049
1,14267,16,4,128,5.595807917416096
1,14267,32,2,64,6.300908047705889
1,14267,32,4,128,11.197087820619345
1,14267,64,2,64,12.38540606573224
1,14267,64,4,128,22.03719411045313
1,14267,128,2,64,24.368295911699533
1,14267,128,4,128,43.15547039732337
1,16384,8,2,64,2.0376378670334816
1,16384,8,4,64,2.0014788024127483
1,16384,8,8,128,3.6402163095772266
1,16384,16,2,64,4.063019994646311
1,16384,16,4,64,4.0519810281693935
1,16384,16,8,64,4.059402737766504
1,16384,32,1,128,14.71733907237649
1,16384,32,8,64,8.146550972014666
1,16384,64,1,128,28.777576982975006
1,16384,64,8,128,28.897637967020273
1,16384,128,2,128,56.967235170304775
1,18064,2,1,64,0.9289970621466637
1,18064,2,1,128,1.436182763427496
1,18064,2,2,64,0.8474960923194885
1,18064,2,2,128,1.3911919668316841
1,18064,2,4,64,-1.0
1,18064,2,4,128,-1.0
1,18064,2,8,64,-1.0
1,18064,2,8,128,-1.0
1,18064,4,1,64,1.3373689725995064
1,18064,4,1,128,2.4016601964831352
1,18064,4,2,64,1.4255912974476814
1,18064,4,2,128,2.417658921331167
1,18064,4,4,64,1.4012721367180347
1,18064,4,4,128,2.354237250983715
1,18064,4,8,64,-1.0
1,18064,4,8,128,-1.0
1,18064,8,1,64,2.522232010960579
1,18064,8,2,128,4.5433263294398785
1,18064,8,8,64,2.557877916842699
1,18064,16,1,128,9.026910178363323
1,18064,16,4,128,9.051037020981312
1,18064,32,2,64,9.948418941348791
1,18064,32,4,128,17.720357049256563
1,18064,64,2,64,19.665964879095554
1,18064,64,4,128,35.00239085406065
1,18064,128,2,64,38.999013137072325
1,18064,128,4,128,68.97114682942629
1,18671,8,2,64,2.6584197767078876
1,18671,8,4,64,2.605781890451908
1,18671,8,8,128,4.732472822070122
1,18671,16,2,64,5.310055799782276
1,18671,16,4,64,5.255945958197117
1,18671,16,8,64,5.288296844810247
1,18671,32,1,64,10.514100082218647
1,18671,32,4,64,10.554289910942316
1,18671,32,8,128,18.88304390013218
1,18671,64,2,128,37.20242436975241
1,18671,128,1,64,41.23866092413664
1,18671,128,4,64,41.299265809357166
1,18671,128,8,64,41.18019808083773
1,20042,4,8,64,-1.0
1,20042,4,8,128,-1.0
1,20042,8,1,64,3.068328835070133
1,20042,8,2,64,3.1071752309799194
1,20042,8,4,64,3.0998149886727333
1,20042,8,8,64,3.1139273196458817
1,20042,16,1,64,6.285867653787136
1,20042,16,2,128,11.17088133469224
1,20042,16,8,64,6.300043780356646
1,20042,32,2,64,12.202147394418716
1,20042,32,4,128,21.799984853714705
1,20042,64,2,64,24.007665924727917
1,20042,64,4,128,42.87915816530585
1,20042,128,2,64,47.55099304020405
1,20042,128,4,128,84.38363531604409
1,20397,8,2,128,5.730396136641502
1,20397,8,8,128,5.683965981006622
1,20397,16,2,64,6.419945042580366
1,20397,16,4,64,6.3666668720543385
1,20397,16,8,64,6.410825066268444
1,20397,32,1,64,12.529305648058653
1,20397,32,4,64,12.482138816267252
1,20397,32,8,128,22.373120300471783
1,20397,64,2,128,44.361515901982784
1,20397,128,1,64,49.57829415798187
1,20397,128,4,64,49.49656780809164
1,20397,128,8,64,49.32662099599838
1,27472,4,4,64,2.9877228662371635
1,27472,4,4,128,5.3615751676261425
1,27472,8,2,64,5.966676864773035
1,27472,8,4,64,5.971700884401798
1,27472,8,8,64,5.968756973743439
1,27472,16,1,64,11.558294296264648
1,27472,16,2,128,20.687152165919542
1,27472,32,1,64,22.61340105906129
1,27472,32,4,64,22.597562056034803
1,27472,32,8,128,40.23529775440693
1,27472,64,2,128,79.26173321902752
1,27472,128,1,64,88.65336887538433
1,27472,128,4,64,88.56678009033203
1,27472,128,8,64,88.50498776882887
1,28451,8,2,64,6.257164757698774
1,28451,8,2,128,11.159808840602636
1,28451,8,8,128,11.137953028082848
1,28451,16,2,64,12.40226998925209
1,28451,16,4,64,12.381053995341063
1,28451,16,8,64,12.428604066371918
1,28451,32,1,64,24.382214061915874
1,28451,32,4,64,24.305788334459066
1,28451,32,8,128,43.34001103416085
1,28451,64,2,128,85.19382402300835
1,28451,128,1,64,95.23607324808836
1,28451,128,4,64,95.24822467938066
1,28451,128,8,64,95.23600013926625
1,32768,8,1,128,14.69542970880866
1,32768,8,4,128,14.710598159581423
1,32768,16,1,64,16.20246097445488
1,32768,16,2,128,29.34855781495571
1,32768,16,8,128,29.292686842381954
1,32768,32,2,128,57.23507609218359
1,32768,64,1,64,63.36399307474494
1,32768,64,4,64,63.40322410687804
1,32768,64,8,64,63.26031591743231
1,32768,128,1,128,223.40574022382498
1,32768,128,8,64,125.20370911806822
1,33745,8,2,128,15.287669841200113
1,33745,8,8,64,8.464691694825888
1,33745,16,1,128,30.29368305578828
1,33745,16,4,128,30.337105970829725
1,33745,32,1,128,60.118482913821936
1,33745,32,8,64,33.70677214115858
1,33745,64,1,128,119.03588194400072
1,33745,64,8,128,118.72344184666872
1,33745,128,2,128,236.10029788687825
1,33810,2,1,64,2.651799004524946
1,33810,2,1,128,4.5123230665922165
1,33810,2,2,64,2.559129148721695
1,33810,2,2,128,4.45753987878561
1,33810,2,4,64,-1.0
1,33810,2,4,128,-1.0
1,33810,2,8,64,-1.0
1,33810,2,8,128,-1.0
1,33810,4,1,64,4.687709733843803
1,33810,4,1,128,8.289497345685959
1,33810,4,2,64,4.694109316915274
1,33810,4,2,128,8.364439010620117
1,33810,4,4,64,4.700445104390383
1,33810,4,4,128,8.31308076158166
1,33810,4,8,64,-1.0
1,33810,4,8,128,-1.0
1,33810,8,1,64,8.961958345025778
1,33810,8,1,128,16.01308910176158
1,33810,8,2,128,16.01584115996957
1,33810,8,8,64,8.958055172115564
1,33810,8,8,128,16.0233611240983
1,33810,16,2,64,17.36601209267974
1,33810,16,4,64,17.400155309587717
1,33810,16,8,64,17.365660052746534
1,33810,32,1,64,34.054411109536886
1,33810,32,4,64,34.10784900188446
1,33810,32,8,128,60.3359816595912
1,33810,64,2,128,119.95252780616283
1,33810,128,1,64,133.72478308156133
1,33810,128,4,64,133.8715641759336
1,33810,128,8,64,133.88647511601448
1,35617,8,2,64,9.539349935948849
1,35617,8,2,128,17.125475220382214
1,35617,8,8,128,17.152161803096533
1,35617,16,2,64,19.009998999536037
1,35617,16,4,64,18.993006087839603
1,35617,16,8,64,19.014382269233465
1,35617,32,1,64,37.7434273250401
1,35617,32,4,64,37.765187211334705
1,35617,32,8,128,67.11198156699538
1,35617,64,2,128,133.07228405028582
1,35617,128,1,64,148.60794506967068
1,35617,128,4,64,148.45502190291882
1,35617,128,8,64,148.39755091816187
1,35839,8,2,64,9.597876109182835
1,35839,8,4,128,17.186271026730537
1,35839,16,1,64,19.024941138923168
1,35839,16,2,128,34.211908001452684
1,35839,16,8,64,19.0505082719028
1,35839,32,1,128,67.73782102391124
1,35839,32,8,64,37.99615381285548
1,35839,64,1,128,134.2221717350185
1,35839,64,8,128,133.9939539320767
1,35839,128,2,128,267.62311765924096
1,39933,2,1,64,3.065579105168581
1,39933,2,1,128,5.5337329395115376
1,39933,2,2,64,3.150119911879301
1,39933,2,2,128,5.544804967939854
1,39933,2,4,64,-1.0
1,39933,2,4,128,-1.0
1,39933,2,8,64,-1.0
1,39933,2,8,128,-1.0
1,39933,4,1,64,6.221169605851173
1,39933,4,1,128,11.152489110827446
1,39933,4,2,64,6.15915609523654
1,39933,4,2,128,11.136617045849562
1,39933,4,4,64,6.246769800782204
1,39933,4,4,128,11.177128180861473
1,39933,4,8,64,-1.0
1,39933,4,8,128,-1.0
1,39933,8,1,64,11.899412143975496
1,39933,8,1,128,21.373002789914608
1,39933,8,4,128,21.40001067891717
1,39933,16,1,128,42.401344049721956
1,39933,16,4,128,42.403968051075935
1,39933,32,1,64,46.97184078395367
1,39933,32,4,64,47.06380609422922
1,39933,32,8,128,83.79701897501945
1,39933,64,2,128,166.74417490139604
1,39933,128,1,64,185.35661604255438
1,39933,128,4,64,185.50125090405345
1,39933,128,8,128,329.54225316643715
1,40392,32,2,64,48.19702496752143
1,40392,32,4,128,85.58635227382183
1,40392,64,2,64,95.45583697035909
1,40392,64,4,128,170.06460577249527
1,40392,128,2,64,190.11931121349335
1,40392,128,4,128,337.3435940593481
1,46594,8,2,128,29.77949008345604
1,46594,8,8,128,29.8272967338562
1,46594,16,2,64,32.488342840224504
1,46594,16,4,64,32.40060107782483
1,46594,16,8,128,57.83624481409788
1,46594,32,2,128,114.15422800928354
1,46594,64,1,64,127.01479718089104
1,46594,64,4,64,126.926991622895
1,46594,64,8,128,226.01770283654332
1,46594,128,2,128,447.610632982105
1,49328,2,1,64,4.561345092952251
1,49328,2,1,128,8.32735188305378
1,49328,2,2,64,4.579391796141863
1,49328,2,2,128,8.34959140047431
1,49328,2,4,64,-1.0
1,49328,2,4,128,-1.0
1,49328,2,8,64,-1.0
1,49328,2,8,128,-1.0
1,49328,4,1,64,9.300252888351679
1,49328,4,1,128,16.486261039972305
1,49328,4,2,64,9.252574294805527
1,49328,4,2,128,16.612912993878126
1,49328,4,4,64,9.259934071451426
1,49328,4,4,128,16.58686576411128
1,49328,4,8,64,-1.0
1,49328,4,8,128,-1.0
1,49328,8,1,64,18.441342283040285
1,49328,8,1,128,32.91652398183942
1,49328,8,2,128,32.95930568128824
1,49328,8,8,128,32.948681619018316
1,49328,16,2,64,36.18148807436228
1,49328,16,4,64,36.12712165340781
1,49328,16,8,64,36.12513793632388
1,49328,32,1,64,71.47192908450961
1,49328,32,4,64,71.46716071292758
1,49328,32,8,128,127.13389797136188
1,49328,64,2,128,253.12034087255597
1,49328,128,1,64,281.92948875948787
1,49328,128,4,64,281.74555860459805
1,49328,128,8,64,281.82670939713717
1,50639,8,2,64,19.08490899950266
1,50639,8,4,64,19.117899239063263
1,50639,8,8,64,19.082219805568457
1,50639,16,1,128,67.63878697529435
1,50639,16,4,128,67.59821204468608
1,50639,32,1,64,75.2379042096436
1,50639,32,4,64,75.09589195251465
1,50639,32,8,128,134.14087099954486
1,50639,64,2,128,267.07409461960196
1,50639,128,1,64,296.68642301112413
1,50639,128,4,64,296.9987657852471
1,50639,128,8,64,296.8122512102127
1,52118,8,2,64,20.371777936816216
1,52118,8,2,128,36.516882944852114
1,52118,8,8,128,36.532049998641014
1,52118,16,2,64,40.310924872756004
1,52118,16,4,64,40.398539043962955
1,52118,16,8,64,40.20648077130318
1,52118,32,1,128,142.45242811739445
1,52118,32,8,64,79.61736572906375
1,52118,64,1,128,282.75726502761245
1,52118,64,8,128,282.8060328029096
1,52118,128,2,128,557.6249160803854
1,57039,2,1,64,6.337238941341639
1,57039,2,1,128,11.259828228503466
1,57039,2,2,64,6.318230647593737
1,57039,2,2,128,11.26549206674099
1,57039,2,4,64,-1.0
1,57039,2,4,128,-1.0
1,57039,2,8,64,-1.0
1,57039,2,8,128,-1.0
1,57039,4,1,64,12.492754962295294
1,57039,4,1,128,22.34270004555583
1,57039,4,2,64,12.475667987018824
1,57039,4,2,128,22.301454097032547
1,57039,4,4,64,12.441301252692938
1,57039,4,4,128,22.260974626988173
1,57039,4,8,64,-1.0
1,57039,4,8,128,-1.0
1,57039,8,1,64,24.744780734181404
1,57039,8,1,128,44.08714594319463
1,57039,8,4,64,24.763531051576138
1,57039,8,8,64,24.764779955148697
1,57039,16,1,128,86.12228091806173
1,57039,16,4,128,86.22983004897833
1,57039,32,1,128,170.5200639553368
1,57039,32,8,64,95.32696381211281
1,57039,64,1,128,334.4812747091055
1,57039,64,8,128,335.06852574646473
1,57039,128,2,128,665.4710117727518
1,62003,2,1,64,7.671852130442858
1,62003,2,1,128,13.643173966556787
1,62003,2,2,64,7.600364740937948
1,62003,2,2,128,13.634278904646635
1,62003,2,4,64,-1.0
1,62003,2,4,128,-1.0
1,62003,2,8,64,-1.0
1,62003,2,8,128,-1.0
1,62003,4,1,64,14.599979855120182
1,62003,4,1,128,26.09089482575655
1,62003,4,2,64,14.624332077801228
1,62003,4,2,128,26.02331293746829
1,62003,4,4,64,14.617482665926218
1,62003,4,4,128,26.004881132394075
1,62003,4,8,64,-1.0
1,62003,4,8,128,-1.0
1,62003,8,1,64,28.889409266412258
1,62003,8,1,128,51.63393309339881
1,62003,8,4,64,28.872162103652954
1,62003,8,8,64,28.998014982789755
1,62003,16,1,64,56.81548593565822
1,62003,16,2,128,101.15646803751588
1,62003,16,8,128,101.41444392502308
1,62003,32,2,128,200.8360167965293
1,62003,64,1,64,223.30982564017177
1,62003,64,4,64,223.49420515820384
1,62003,64,8,64,222.98824321478605
1,62003,128,1,128,786.553768441081
1,62003,128,8,64,443.17324087023735
1,65536,8,2,64,32.23302587866783
1,65536,8,4,64,32.208386808633804
1,65536,8,8,64,32.24793728441
1,65536,16,1,64,63.94565012305975
1,65536,16,2,128,113.44848712906241
1,65536,16,8,128,113.4786307811737
1,65536,32,2,128,223.7753290683031
1,65536,64,1,64,250.04074024036527
1,65536,64,4,64,249.72071684896946
1,65536,64,8,64,250.20768214017153
1,65536,128,1,128,876.8152766861022
1,65536,128,8,64,494.90202916786075
1,65962,8,2,64,32.730067148804665
1,65962,8,4,128,58.43542097136378
1,65962,16,1,128,114.35641394928098
1,65962,16,4,128,114.08349173143506
1,65962,32,1,128,226.2335647828877
1,65962,32,8,64,127.27562570944428
1,65962,64,1,128,448.70503107085824
1,65962,64,8,64,252.37878691405058
1,65962,128,1,128,891.3832739926875
1,65962,128,8,128,888.3417192846537
1,67276,32,2,64,131.93900510668755
1,67276,32,4,128,234.4809747301042
1,67276,64,2,64,261.6898692212999
1,67276,64,4,128,462.3704543337226
1,67276,128,2,64,521.9515389762819
1,67276,128,4,128,923.8012037239969
1,76000,8,4,64,42.48808091506362
1,76000,8,8,64,42.54814423620701
1,76000,16,1,64,84.2717639170587
1,76000,16,2,128,150.35564871504903
1,76000,16,8,128,150.34025721251965
1,76000,32,2,128,298.33206813782454
1,76000,64,1,64,332.2198358364403
1,76000,64,4,64,331.5329737961292
1,76000,64,8,64,331.6479790955782
1,76000,128,1,128,1185.0959402509034
1,76000,128,8,128,1182.663484942168
1,78568,32,2,64,179.22810604795814
1,78568,32,4,128,317.29118805378675
1,78568,64,2,64,357.51361306756735
1,78568,64,4,128,631.2962220981717
1,78568,128,2,64,709.8812530748546
1,78568,128,4,128,1257.1872430853546
1,79983,8,4,128,83.34791380912066
1,79983,16,1,128,166.04630881920457
1,79983,16,4,128,165.3438312932849
1,79983,32,1,128,329.4402710162103
1,79983,32,8,64,186.37803103774786
1,79983,64,1,128,656.6047472879291
1,79983,64,8,64,368.7722277827561
1,79983,128,1,128,1313.9207079075277
1,79983,128,8,128,1307.949598878622
1,83747,32,2,64,203.6645649932325
1,83747,32,4,128,361.2242010422051
1,83747,64,2,64,407.0389298722148
1,83747,64,4,128,717.2538787126541
1,83747,128,2,64,809.3557427637279
1,83747,128,4,128,1436.7159567773342
1,83768,8,4,128,91.44419012591243
1,83768,16,1,128,182.5517169199884
1,83768,16,4,128,182.04881809651852
1,83768,32,1,64,203.50561290979385
1,83768,32,4,64,203.69885629042983
1,83768,32,8,128,360.4554869234562
1,83768,64,2,128,722.079873085022
1,83768,128,1,64,809.361225925386
1,83768,128,4,64,808.1127260811627
1,83768,128,8,64,808.4977399557829
1,87835,8,2,64,56.62520928308368
1,87835,8,4,64,56.68949522078037
1,87835,8,8,64,56.8192838691175
1,87835,16,1,64,112.93529020622373
1,87835,16,2,128,200.3793907351792
1,87835,16,8,128,199.967241846025
1,87835,32,2,64,223.85999420657754
1,87835,32,4,128,397.49237801879644
1,87835,64,2,64,446.7195658944547
1,87835,64,4,128,789.8715762421489
1,87835,128,2,64,889.9513799697161
1,87835,128,4,128,1581.4889906905591
1,93030,8,4,128,113.69862779974937
1,93030,16,1,128,224.33954197913408
1,93030,16,4,128,223.74621266499162
1,93030,32,1,128,444.7645787149668
1,93030,32,8,64,250.409796833992
1,93030,64,1,128,887.1199390850961
1,93030,64,8,128,879.7063999809325
1,93030,128,2,128,1759.7747570835054
1,93233,2,1,64,17.0871471054852
1,93233,2,1,128,29.977187048643827
1,93233,2,2,64,17.00103795155883
1,93233,2,2,128,30.408598948270082
1,93233,2,4,64,-1.0
1,93233,2,4,128,-1.0
1,93233,2,8,64,-1.0
1,93233,2,8,128,-1.0
1,93233,4,1,64,32.82866487279534
1,93233,4,1,128,58.10824269428849
1,93233,4,2,64,32.91279077529907
1,93233,4,2,128,58.222063817083836
1,93233,4,4,64,32.91384736075997
1,93233,4,4,128,58.22385707870126
1,93233,4,8,64,-1.0
1,93233,4,8,128,-1.0
1,93233,8,1,64,64.12530597299337
1,93233,8,1,128,114.1660432331264
1,93233,8,2,64,64.14280971512198
1,93233,8,4,64,64.27419790998101
1,93233,8,4,128,114.09583780914545
1,93233,16,1,128,224.39759597182274
1,93233,16,4,128,224.40575528889894
1,93233,32,1,128,446.9823129475117
1,93233,32,8,64,252.08645779639482
1,93233,64,1,128,884.1714044101536
1,93233,64,8,64,501.6037658788264
1,93233,128,1,128,1790.9051370806992
1,93233,128,8,128,1769.2707469686866
1,94976,32,2,64,261.35196490213275
1,94976,32,4,128,468.0912150070071
1,94976,64,2,64,519.2602728493512
1,94976,64,4,128,933.5072026588023
1,94976,128,2,64,1041.4071423001587
1,94976,128,4,128,1840.5613619834185
1,101250,8,4,128,132.70213501527905
1,101250,16,1,128,264.6963819861412
1,101250,16,4,128,264.7327659651637
1,101250,32,1,128,528.7936450913548
1,101250,32,8,64,294.984245672822
1,101250,64,1,128,1055.5574209429324
1,101250,64,8,128,1054.976895917207
1,101250,128,2,128,2118.429685011506
1,102318,2,1,64,20.413813181221485
1,102318,2,1,128,35.94461502507329
1,102318,2,2,64,20.081149879842997
1,102318,2,2,128,35.94775125384331
1,102318,2,4,64,-1.0
1,102318,2,4,128,-1.0
1,102318,2,8,64,-1.0
1,102318,2,8,128,-1.0
1,102318,4,1,64,39.11698283627629
1,102318,4,1,128,69.43662278354168
1,102318,4,2,64,39.08415185287595
1,102318,4,2,128,69.45076584815979
1,102318,4,4,64,39.1025822609663
1,102318,4,4,128,69.41780727356672
1,102318,4,8,64,-1.0
1,102318,4,8,128,-1.0
1,102318,8,1,64,76.8765602260828
1,102318,8,1,128,135.85556112229824
1,102318,8,2,64,76.81537698954344
1,102318,8,4,64,76.81678514927626
