seq,dim,t_measured_ms
82756,13476,11.128772050142288
82756,13804,11.30854431539774
82756,14028,11.549466289579868
82756,14210,11.679606512188911
82756,14530,12.132810428738594
82756,14676,12.034125626087189
82756,14932,12.203465215861797
82756,15130,12.589983642101288
82756,15246,12.60479912161827
82756,15594,12.877240777015686
82756,15854,13.181233778595924
82756,15984,13.052821159362793
82756,16193,13.360654003918171
82756,16384,13.048693537712097
82798,1551,1.298302784562111
82798,1664,1.3664616271853447
82798,1994,1.6332389786839485
82798,2167,1.7697792500257492
82798,2268,1.8564648926258087
82798,2377,1.9500292837619781
82798,2431,1.9828611984848976
82798,2841,2.309444360435009
82798,3226,2.621629275381565
82798,3728,3.0124997720122337
82798,3978,3.227885812520981
82798,4302,3.475143574178219
82798,4425,3.577892668545246
82798,4614,3.720354288816452
82798,5224,4.205269739031792
82798,5449,4.372402094304562
82798,5874,4.740423522889614
82798,6124,4.972642287611961
82798,6490,5.299161188304424
82798,6650,5.469652824103832
82798,6811,5.687984637916088
82798,6968,5.632401444017887
82798,7081,5.792909301817417
82798,7429,6.100708618760109
82798,7686,6.26902561634779
82798,7917,6.514490582048893
82798,8165,6.9823190569877625
82798,8387,7.057900540530682
82798,8611,7.20237847417593
82798,8878,7.366086356341839
82798,8979,7.543295621871948
82798,9164,7.685340940952301
82798,9393,7.9499101266264915
82798,9731,8.080658502876759
82798,10011,8.310156874358654
82798,10325,8.591653779149055
82798,10958,9.139800444245338
82798,11035,9.203830733895302
82798,11380,9.304692037403584
82798,11541,9.563692845404148
82798,11930,9.94531624019146
82798,12318,10.159358382225037
82798,12577,10.377304628491402
82798,12935,10.738511569797993
82798,13123,11.083495803177357
82798,13678,11.384478770196438
82798,13952,11.216450482606888
82798,14072,11.58268190920353
82798,14371,12.105293571949005
82798,14587,12.11326103657484
82798,14807,12.332775630056858
82798,14976,12.056269682943821
82798,15135,12.694461271166801
82798,15348,12.611999176442623
82798,15597,12.915576808154583
82798,15865,13.299374841153622
82798,16047,13.530376367270947
82798,16222,13.587911613285542
82896,128,0.1551331952214241
82896,133,0.1608608290553093
82896,165,0.1931469887495041
82896,256,0.25353021919727325
82896,293,0.29372144490480423
82896,435,0.4027094691991806
82896,502,0.4524681717157364
82896,562,0.5002748221158981
82896,745,0.6403680890798569
82896,819,0.7013892754912376
82896,918,0.781964510679245
82896,1406,1.1662105098366737
82896,1469,1.2186886742711067
82896,1585,1.3110386207699776
82896,1664,1.3663340359926224
82896,1932,1.5850160270929337
82896,2048,1.6650138422846794
82896,2174,1.7793793231248856
82896,2268,1.8540015444159508
82896,2377,1.9387025386095047
82896,2431,1.9816141575574875
82896,2841,2.3155901581048965
82896,3226,2.628445625305176
82896,3728,3.010994754731655
82896,3978,3.2226694747805595
82896,4302,3.473798744380474
82896,4425,3.566596657037735
82896,4614,3.7136655300855637
82896,5224,4.218004643917084
82896,5449,4.394191317260265
82896,5874,4.721065051853657
82896,6124,4.933666437864304
82896,6490,5.303673446178436
82896,6650,5.433686077594757
82896,6811,5.516787990927696
82896,6968,5.65105676651001
82896,7081,5.778414197266102
82896,7429,6.053606979548931
82896,7686,6.265409290790558
82896,7917,6.433500908315182
82896,8165,6.735797040164471
82896,8387,7.003182545304298
82896,8611,7.17633031308651
82896,8878,7.382117211818695
82896,8979,7.422531954944134
82896,9164,7.519361563026905
82896,9393,7.772186771035194
82896,9731,8.052180521190166
82896,10011,8.234286680817604
82896,10325,8.57242289930582
82896,10958,9.007611311972141
82896,11035,9.140376932919025
82896,11380,9.255126118659973
82896,11541,9.459024295210838
82896,11930,9.835558012127876
82896,12318,10.13471931219101
82896,12577,10.352346114814281
82896,12908,10.542452335357666
82896,13061,10.871564969420433
82896,13639,11.263587512075901
82896,13846,11.436542496085167
82896,14068,11.557178571820259
82896,14235,11.738101951777935
82896,14554,11.956240981817245
82896,14750,12.132235802710056
82896,14970,12.280168943107128
82896,15135,12.461507692933083
82896,15348,12.538946233689785
82896,15597,12.86165788769722
82896,15854,13.05947732180357
82896,15984,13.023125939071178
82896,16193,13.433931395411491
82896,16384,13.078163377940655
83023,1994,1.6538780182600021
83023,2167,1.7839856445789337
83023,2268,1.8566567450761795
83023,2377,1.9509587436914444
83023,2431,1.9881092011928558
83023,2841,2.317509613931179
83023,3226,2.629629336297512
83023,3728,3.023698925971985
83023,3978,3.245549276471138
83023,4302,3.5137664526700974
83023,4425,3.579973243176937
83023,4614,3.7331534549593925
83023,5224,4.214677028357983
83023,5449,4.4066086411476135
83023,5874,4.767782986164093
83023,6124,4.943138919770718
83023,6490,5.358263850212097
83023,6650,5.520276725292206
83023,6811,5.604850128293037
83023,6968,5.676303990185261
83023,7081,5.81818912178278
83023,7429,6.124037317931652
83023,7686,6.341375410556793
83023,7917,6.588408723473549
83023,8165,6.849233992397785
83023,8387,6.995183415710926
83023,8611,7.183370180428028
83023,8878,7.472258992493153
83023,8979,7.5560640543699265
83023,9164,7.679421454668045
83023,9393,7.904311642050743
83023,9731,8.049685508012772
83023,10011,8.300493471324444
83023,10325,8.67610052227974
83023,10958,9.184886701405048
83023,11035,9.16200689971447
83023,11380,9.37173143029213
83023,11541,9.665867313742638
83023,11930,10.031362064182758
83023,12318,10.200349614024162
83023,12577,10.460374876856804
83023,12908,10.727215558290482
83023,13061,10.931051336228848
83023,13639,11.304258368909359
83023,13846,11.64898369461298
83023,14068,11.851155199110508
83023,14235,11.850034818053246
83023,14554,12.045133858919144
83023,14750,12.425540946424007
83023,14970,12.573185376822948
83023,15215,12.558402493596077
83023,15443,12.907127849757671
83023,15667,13.090580701828003
83023,15871,13.065077364444733
83023,16098,13.592935167253017
83023,16296,13.570375740528107
83083,256,0.26540178805589676
83083,435,0.42117293924093246
83083,502,0.4589967429637909
83083,562,0.5071228370070457
83083,745,0.6494242697954178
83083,819,0.7067015394568443
83083,870,0.7426058873534203
83083,1024,0.8551152423024178
83083,1428,1.1855699121952057
83083,1535,1.2707840651273727
83083,1615,1.3363175094127655
83083,1798,1.4902669936418533
83083,1994,1.6424227505922318
83083,2167,1.7739711329340935
83083,2268,1.852208748459816
83083,2377,1.9422238692641258
83083,2431,1.9833091646432877
83083,2841,2.32826080173254
83083,3226,2.6276782155036926
83083,3728,3.029043786227703
83083,3978,3.235406242311001
83083,4302,3.487303853034973
83083,4425,3.5839732736349106
83083,4614,3.7314584478735924
83083,5224,4.21794131398201
83083,5449,4.411599598824978
83083,5874,4.761800169944763
83083,6124,4.991842433810234
83083,6490,5.367383360862732
83083,6650,5.534100346267223
83083,6811,5.559602752327919
83083,6968,5.680975504219532
