M,N,K,t_measured_ms
16,41679,4507,0.3401520662009716
16,41679,5756,0.42363768443465233
16,41679,6918,0.5062918644398451
16,41679,8149,0.5819853395223618
16,41679,8795,0.6267845164984465
16,41679,9110,0.6519039161503315
16,41679,10566,0.7490059360861778
16,41679,11015,0.797308748587966
16,41679,12379,0.8678510785102844
16,41679,13681,0.9739759843796492
16,41679,15919,1.1356356553733349
16,45085,256,0.04337495192885399
16,45085,361,0.05204649642109871
16,45085,779,0.08402974344789982
16,45085,1144,0.11753314174711704
16,45085,2048,0.19175512716174126
16,45085,2510,0.23106602020561695
16,45085,4096,0.36341510713100433
16,45085,5338,0.4595245700329542
16,45085,6517,0.5497625097632408
16,45085,7234,0.6041927263140678
16,45085,8479,0.7021429482847452
16,45085,8977,0.7223659195005894
16,45085,10404,0.8198362775146961
16,45085,10864,0.8712103590369225
16,45085,11354,0.8899141103029251
16,45085,13249,1.0033512953668833
16,45085,14925,1.1247717775404453
16,45085,16135,1.225137384608388
16,45120,1205,0.13556494377553463
16,45120,2108,0.1054215244948864
16,45120,2642,0.1234689261764288
16,45120,4096,0.12964452616870403
16,45120,4738,0.19524293020367622
16,45120,5756,0.22722710855305195
16,45120,6693,0.6588157266378403
16,45120,8149,0.7631334010511637
16,45120,8968,0.24898606352508068
16,45120,9075,0.8543150033801794
16,45120,10566,0.38696685805916786
16,45120,10968,0.3001370932906866
16,45120,12102,0.4327900242060423
16,45120,13249,1.2193780858069658
16,45120,14925,1.3488943222910166
16,45445,256,0.0434389803558588
16,45445,361,0.052094925194978714
16,45445,790,0.08451007306575775
16,45445,1144,0.11860532686114311
16,45445,1907,0.17951568588614464
16,45445,2510,0.2305544912815094
16,45445,4096,0.35986374132335186
16,45445,5338,0.4587408620864153
16,45445,6517,0.5554105155169964
16,45445,7234,0.6104649510234594
16,45445,8479,0.7076950278133154
16,45445,8977,0.7242218125611544
16,45445,10404,0.8234833367168903
16,45445,10864,0.8718499448150396
16,45445,11354,0.8898985106498003
16,45445,13249,1.0112870950251818
16,45445,14925,1.1275724973529577
16,45445,16135,1.2294580228626728
16,45677,1144,0.11593312956392765
16,45677,2048,0.19012345001101494
16,45677,2510,0.2280899789184332
16,45677,4096,0.35949493758380413
16,45677,5338,0.4564691334962845
16,45677,6517,0.5536824464797974
16,45677,7234,0.6098251324146986
16,45677,8479,0.7045271340757608
16,45677,8977,0.726302620023489
16,45677,10404,0.827595591545105
16,45677,10864,0.8733698632568121
16,45677,11354,0.8983940351754427
16,45677,13249,1.014823094010353
16,45677,14925,1.138756051659584
16,45677,16135,1.238673459738493
16,46992,1205,0.1250209752470255
16,46992,2048,0.07726182229816914
16,46992,2510,0.13111671432852745
16,46992,4096,0.1344925258308649
16,46992,4738,0.2188908401876688
16,46992,5756,0.258089741691947
16,46992,6693,0.6533768028020859
16,46992,8149,0.7136783096939325
16,46992,8968,0.26509747840464115
16,46992,9075,0.8031493052840233
16,46992,10566,0.4325809422880411
16,46992,10968,0.31756050884723663
16,46992,12102,0.4890919663012028
16,46992,13249,1.131668221205473
16,46992,14925,1.2598894536495209
16,49021,256,0.043759122490882874
16,49021,361,0.0526865478605032
16,49021,779,0.08407817222177982
16,49021,1144,0.12430129572749138
16,49021,1907,0.1792428083717823
16,49021,2509,0.2423620317131281
16,49021,3213,0.3051282837986946
16,49021,4738,0.4200700204819441
16,49021,6201,0.5568340420722961
16,49021,6937,0.6249924190342426
16,49021,8192,0.7036144379526377
16,49021,8968,0.8113731164485216
16,49021,9495,0.8527790196239948
16,49021,10776,0.9315770585089922
16,49021,11128,0.9473210666328669
16,49021,13014,1.0483264923095703
16,49021,13856,1.1526918970048428
16,49021,16048,1.319759525358677
16,49371,512,0.06804638542234898
16,49371,790,0.08673407137393951
16,49371,1205,0.12185284867882729
16,49371,2108,0.20577083341777325
16,49371,2642,0.2591456286609173
16,49371,4133,0.37243892438709736
16,49371,5647,0.512515427544713
16,49371,6693,0.5661139730364084
16,49371,7269,0.6513760890811682
16,49371,8766,0.7654849905520678
16,49371,9075,0.7676614914089441
16,49371,10509,0.9170651901513338
16,49371,10968,0.9778961539268494
16,49371,12102,1.0204070713371038
16,49371,13315,1.1390761937946081
16,49371,15086,1.2548328377306461
16,49371,16384,1.3613267801702023
16,49560,2108,0.11890917085111141
16,49560,2642,0.13759639114141464
16,49560,3213,0.35005551762878895
16,49560,5338,0.24692201986908913
16,49560,6201,0.6338723469525576
16,49560,6937,0.7071017753332853
16,49560,8479,0.8629229851067066
16,49560,9110,0.39872596971690655
16,49560,10404,0.45082042925059795
16,49560,10776,0.32602413557469845
16,49560,11015,1.0721813887357712
16,49560,13315,1.271040877327323
16,49560,15086,0.6307999137789011
16,49560,16135,1.5097069554030895
16,51615,2108,0.2022834960371256
16,51615,2642,0.24367403239011765
16,51615,4133,0.3656391054391861
16,51615,5647,0.49445219337940216
16,51615,6693,0.5748339463025331
16,51615,7269,0.6197772454470396
16,51615,8766,0.7427819073200226
16,51615,9075,0.7661089766770601
16,51615,10509,0.8910819888114929
16,51615,10968,0.9488088544458151
16,51615,12102,1.0056390892714262
16,51615,13315,1.0985650587826967
16,51615,15086,1.2450735084712505
16,51615,16384,1.310319872573018
16,52338,1205,0.13167690485715866
16,52338,2108,0.12103701010346413
16,52338,2642,0.14626816846430302
16,52338,4133,0.4038617480546236
16,52338,5647,0.554034486413002
16,52338,6918,0.32803998328745365
16,52338,7269,0.6916951388120651
16,52338,8766,0.4065337125211954
16,52338,8977,0.8227317593991756
16,52338,10509,1.0041515342891216
16,52338,11128,0.4936680197715759
16,52338,12379,1.0817006696015596
16,52338,13856,0.5901940166950226
16,52338,15919,1.4204776380211115
16,58075,779,0.09628594852983952
16,58075,790,0.09526149369776249
16,58075,1205,0.13538915663957596
16,58075,2108,0.224618474021554
16,58075,2642,0.26999320834875107
16,58075,4133,0.4042938817292452
16,58075,5647,0.5565460305660963
16,58075,6693,0.6466086488217115
16,58075,7269,0.6984150968492031
16,58075,8766,0.8327162358909845
16,58075,9075,0.8669872768223286
16,58075,10509,0.9892710950225592
16,58075,10968,1.098965061828494
16,58075,12102,1.1275405995547771
16,58075,13315,1.2344021815806627
16,58075,15086,1.3871979899704456
16,58075,16384,1.5378345269709826
16,59645,1743,0.21037901751697063
16,59645,2287,0.2710495609790087
16,59645,2826,0.3283440601080656
16,59645,4507,0.49387593753635883
16,59645,5756,0.614784425124526
16,59645,6918,0.7413255516439676
16,59645,8149,0.85271499119699
16,59645,8795,0.9188251569867134
16,59645,9110,0.9508731309324503
16,59645,10566,1.0921335779130459
16,59645,11015,1.1703877244144678
16,59645,12379,1.277424395084381
16,59645,13681,1.4350845012813807
16,59645,15919,1.6697030514478683
16,60114,256,0.03599957562983036
16,60114,361,0.06447895430028439
16,60114,779,0.11004507541656494
16,60114,1024,0.07481384091079235
16,60114,1205,0.15321257524192333
16,60114,2048,0.12898864224553108
16,60114,2510,0.1550039742141962
16,60114,4096,0.237002270296216
16,60114,4738,0.27223280631005764
16,60114,5756,0.32120803371071815
16,60114,6693,0.7078072521835566
16,60114,8149,0.838379142805934
16,60114,8968,0.47352444380521774
16,60114,9110,0.48187654465436935
16,60114,10404,0.5421310197561979
16,60114,10864,0.5985454190522432
16,60114,11354,0.6230722647160292
16,60114,13014,0.6820634007453918
16,60114,13681,1.466540154069662
16,60114,16048,0.8161400910466909
16,60114,16384,0.824235612526536
16,60650,1205,0.15810783952474594
16,60650,2108,0.14002854004502296
16,60650,2642,0.1695794053375721
16,60650,4133,0.45877229422330856
16,60650,5647,0.6288643926382065
16,60650,6918,0.377958407625556
16,60650,7269,0.7554208859801292
16,60650,8766,0.462724594399333
16,60650,8977,0.9445366449654102
16,60650,10566,0.540994806215167
16,60650,10968,0.5643859039992094
16,60650,12102,0.611073337495327
16,60650,13249,1.3887500390410423
16,60650,14925,1.5223142690956593
16,60650,16384,0.7986039854586124
16,63922,1205,0.16239588148891926
16,63922,2108,0.1343809999525547
16,63922,2642,0.16292394138872623
16,63922,3213,0.3892218228429556
16,63922,5338,0.3051930107176304
16,63922,6201,0.7239819969981909
16,63922,6937,0.8056601509451866
16,63922,8479,0.9717207867652178
16,63922,9075,1.0173828341066837
16,63922,10566,0.5732821300625801
16,63922,10968,0.5951530765742064
16,63922,12102,0.6574401631951332
16,63922,13315,1.4389888383448124
16,63922,15086,0.809788703918457
16,63922,16135,1.7508850432932377
16,64822,2048,0.13398053124547005
16,64822,2509,0.3195437602698803
16,64822,4096,0.24580140598118305
16,64822,4738,0.2798330970108509
16,64822,5756,0.33613620325922966
16,64822,6693,0.7867650128901005
16,64822,8149,0.9166975505650043
16,64822,8968,0.5012191832065582
16,64822,9110,0.5055561196058989
16,64822,10404,0.5828980356454849
16,64822,10776,0.6022411398589611
16,64822,11128,0.6231691222637892
16,64822,13014,0.7202066481113434
16,64822,13681,1.5652733854949474
16,64822,16048,0.8991139475256205
16,65536,256,0.028447480872273445
16,65536,361,0.07942202500998974
16,65536,779,0.135436886921525
16,65536,790,0.0599671620875597
16,65536,1205,0.19658776000142097
16,65536,2108,0.11854106560349464
16,65536,2642,0.13913237489759922
16,65536,3213,0.47736382111907005
16,65536,5338,0.2571139484643936
16,65536,6517,0.9241211228072643
16,65536,7234,0.33421581611037254
16,65536,8192,0.3048719372600317
16,65536,8766,0.39813388139009476
16,65536,8977,1.2711845338344574
16,65536,10509,1.455116318538785
16,65536,11128,0.40333415381610394
16,65536,12379,1.6882619820535183
16,65536,13856,0.4966601263731718
16,65536,15919,2.087388886138797
32,256,361,0.02524792216718197
32,256,779,0.026879366487264633
32,256,1144,0.025167129933834076
32,256,2048,0.026607420295476913
32,256,2510,0.025519635528326035
32,256,3213,0.026174820959568024
32,256,5338,0.027902889996767044
32,256,6517,0.028239097446203232
32,256,7234,0.028191134333610535
32,256,8479,0.03427104093134403
32,256,8968,0.02791895531117916
32,256,9495,0.03425520844757557
32,256,10968,0.02788752317428589
32,256,11128,0.027342932298779488
32,256,13014,0.029919203370809555
32,256,13856,0.02700788900256157
32,256,16048,0.029951566830277443
32,512,361,0.025967368856072426
32,512,1024,0.024399254471063614
32,512,2048,0.025295419618487358
32,512,2510,0.026639550924301147
32,512,3213,0.028511974960565567
32,512,4738,0.029327115043997765
32,512,6201,0.03203144297003746
32,512,6937,0.03491109237074852
32,512,8192,0.029230955988168716
32,512,8968,0.02903980202972889
32,512,9495,0.03817514516413212
32,512,10776,0.028575537726283073
32,512,11128,0.028607435524463654
32,512,13014,0.036607030779123306
32,512,13856,0.029215356335043907
32,512,16048,0.029119430109858513
32,1024,361,0.030767638236284256
32,1024,1024,0.02686353400349617
32,1024,2048,0.025311484932899475
32,1024,2510,0.025982968509197235
32,1024,4096,0.028767390176653862
32,1024,4738,0.030127819627523422
32,1024,6517,0.0414231326431036
32,1024,6937,0.043247127905488014
32,1024,8192,0.029279617592692375
32,1024,8795,0.04591885954141617
32,1024,9110,0.032831449061632156
32,1024,10566,0.03567873500287533
32,1024,10968,0.029759015887975693
32,1024,11354,0.034735072404146194
32,1024,13249,0.0421272125095129
32,1024,14925,0.04385504871606827
32,1024,16135,0.045342836529016495
32,1064,512,0.025791581720113754
32,1064,1144,0.026431400328874588
32,1064,2048,0.02739112824201584
32,1064,2510,0.02915109507739544
32,1064,4096,0.029854942113161087
32,1064,5338,0.032526906579732895
32,1064,6517,0.04183896817266941
32,1064,7234,0.035471050068736076
32,1064,8479,0.046062981709837914
32,1064,8977,0.04687905311584473
32,1064,9495,0.04585529677569866
32,1064,10776,0.033902935683727264
32,1064,11128,0.033407704904675484
32,1064,13014,0.03948691301047802
32,1064,13856,0.035662902519106865
32,1064,16048,0.037278980016708374
32,2048,361,0.026287510991096497
32,2048,790,0.02612825483083725
32,2048,1205,0.03014341928064823
32,2048,2048,0.02654409036040306
32,2048,3213,0.04084687680006027
32,2048,4507,0.04535890184342861
32,2048,6201,0.054558971896767616
32,2048,6918,0.035183271393179893
32,2048,7269,0.0588148832321167
32,2048,8795,0.06513437256217003
32,2048,9110,0.03902311436831951
32,2048,10509,0.07522967644035816
32,2048,11015,0.07668579928576946
32,2048,11354,0.04267110489308834
32,2048,13249,0.0621904619038105
32,2048,14925,0.06687850691378117
32,2048,16135,0.06900657899677753
32,2634,512,0.023711007088422775
32,2634,1144,0.03284728154540062
32,2634,2048,0.0379031989723444
32,2634,2510,0.031951116397976875
32,2634,4096,0.035839155316352844
32,2634,5338,0.03753509372472763
32,2634,6517,0.05710241384804249
32,2634,8149,0.06601447239518166
32,2634,8766,0.04670233465731144
32,2634,8977,0.07102196104824543
32,2634,10509,0.07343804463744164
32,2634,10968,0.05132635124027729
32,2634,11354,0.05169445648789406
32,2634,13315,0.08492590859532356
32,2634,15919,0.09938934817910194
32,3474,361,0.02420763485133648
32,3474,779,0.03028707578778267
32,3474,1205,0.03518350422382355
32,3474,2108,0.03137486055493355
32,3474,2642,0.03353552892804146
32,3474,4133,0.04558241926133633
32,3474,5647,0.053422991186380386
32,3474,6693,0.06446265615522861
32,3474,8149,0.07044663652777672
32,3474,8795,0.07515004836022854
32,3474,9110,0.05246279761195183
32,3474,10509,0.09351805783808231
32,3474,10968,0.05899067036807537
32,3474,12102,0.06295833736658096
32,3474,13315,0.11102156713604927
32,3474,15086,0.0693898182362318
32,3474,16384,0.07203035056591034
32,4096,779,0.03188755363225937
32,4096,1205,0.03596767783164978
32,4096,2108,0.03239884972572327
32,4096,2510,0.0322866253554821
32,4096,4133,0.06215856410562992
32,4096,5647,0.08094217628240585
32,4096,6693,0.08759810589253902
32,4096,7269,0.09246193803846836
32,4096,8766,0.052495161071419716
32,4096,9075,0.10865298099815845
32,4096,10509,0.12010964564979076
32,4096,11015,0.1271972432732582
32,4096,12379,0.13796519488096237
32,4096,13856,0.05819112993776798
32,4096,16048,0.06340607069432735
32,4686,361,0.026526860892772675
32,4686,1024,0.03012758679687977
32,4686,1907,0.04358310252428055
32,4686,2509,0.046958914026618004
32,4686,2826,0.038607046008110046
32,4686,4738,0.04774308763444424
32,4686,6201,0.0823021400719881
32,4686,6937,0.08735805749893188
32,4686,8192,0.06220606155693531
32,4686,8968,0.06699049845337868
32,4686,9495,0.11028535664081573
32,4686,10776,0.07649464532732964
32,4686,11128,0.07577403448522091
32,4686,13014,0.08404580876231194
32,4686,13681,0.13878056779503822
32,4686,15919,0.15658815391361713
32,7220,256,0.02332800067961216
32,7220,790,0.029583461582660675
32,7220,1907,0.0531831756234169
32,7220,2509,0.05787075497210026
32,7220,3213,0.07129437290132046
32,7220,4738,0.058862846344709396
32,7220,6201,0.11350098066031933
32,7220,7234,0.07574236951768398
32,7220,8192,0.08108583278954029
32,7220,8968,0.08710194379091263
32,7220,9495,0.16023614443838596
32,7220,10776,0.09964616037905216
32,7220,11128,0.101516954600811
32,7220,12379,0.202906783670187
32,7220,13681,0.22250600159168243
32,7220,16048,0.13390067033469677
32,8026,256,0.023503554984927177
32,8026,512,0.02564745955169201
32,8026,1144,0.031359726563096046
32,8026,2108,0.040798913687467575
32,8026,2510,0.042847124859690666
32,8026,4096,0.053982483223080635
32,8026,5338,0.06355112418532372
32,8026,6517,0.11001364327967167
32,8026,7234,0.07435004226863384
32,8026,8479,0.13497192412614822
32,8026,8977,0.14346791431307793
32,8026,10404,0.09539001621305943
32,8026,10864,0.09873369708657265
32,8026,11354,0.10222196578979492
32,8026,13249,0.15369243919849396
32,8026,14925,0.17290795221924782
32,8026,16135,0.18397928215563297
32,8192,512,0.026751309633255005
32,8192,1144,0.02587190829217434
32,8192,2048,0.028143171221017838
32,8192,2510,0.03975909203290939
32,8192,4096,0.043903011828660965
32,8192,5338,0.05783909000456333
32,8192,6201,0.10897312313318253
32,8192,6937,0.11926097795367241
32,8192,8479,0.13582035899162292
32,8192,8977,0.1443321816623211
32,8192,10404,0.08314987644553185
32,8192,10776,0.07132627069950104
32,8192,11354,0.08971011266112328
32,8192,12379,0.15599606558680534
32,8192,13856,0.08383812382817268
32,8192,15919,0.19221915863454342
32,8981,361,0.02905493602156639
32,8981,1024,0.044686952605843544
32,8981,1743,0.05377479828894138
32,8981,2509,0.07233396172523499
32,8981,3213,0.08414196781814098
32,8981,4738,0.1081894151866436
32,8981,6201,0.14151609502732754
32,8981,6937,0.1542358659207821
32,8981,8192,0.17431611195206642
32,8981,8968,0.1979791559278965
32,8981,9495,0.20181899890303612
32,8981,10776,0.24133780971169472
32,8981,11128,0.2497057430446148
32,8981,13014,0.27000950649380684
32,8981,13856,0.298680504783988
32,8981,16048,0.34423149190843105
32,11223,361,0.029759481549263
32,11223,779,0.040526967495679855
32,11223,1144,0.04827114753425121
32,11223,2048,0.06779050454497337
32,11223,2642,0.06438256241381168
32,11223,4507,0.08810963481664658
32,11223,5756,0.10609417222440243
32,11223,6918,0.1224610023200512
32,11223,7269,0.12628501281142235
32,11223,8766,0.14530890621244907
32,11223,8977,0.1514200121164322
32,11223,10404,0.20209094509482384
32,11223,10864,0.21010707132518291
32,11223,11354,0.21433085203170776
32,11223,13249,0.3281361423432827
32,11223,14925,0.3574469592422247
32,11223,16135,0.39696600288152695
32,11905,790,0.040798913687467575
32,11905,1743,0.060814665630459785
32,11905,2287,0.08503790013492107
32,11905,2826,0.0940617173910141
32,11905,4507,0.13012485578656197
32,11905,5756,0.16343616880476475
32,11905,6918,0.18772296607494354
32,11905,8149,0.212858896702528
32,11905,8795,0.23332214914262295
32,11905,9110,0.23564184084534645
32,11905,10566,0.27703307569026947
32,11905,11015,0.30064908787608147
32,11905,12379,0.3211598377674818
32,11905,13681,0.36114268004894257
32,11905,15919,0.41376613080501556
32,11982,256,0.02483162097632885
32,11982,361,0.03011082299053669
32,11982,1024,0.037247082218527794
32,11982,1907,0.06254250183701515
32,11982,2509,0.08463812991976738
32,11982,4133,0.12521306052803993
32,11982,5647,0.16585225239396095
32,11982,6918,0.10330905206501484
32,11982,7269,0.1971155870705843
32,11982,8766,0.12177298776805401
32,11982,9075,0.23727444931864738
32,11982,10509,0.27636089362204075
32,11982,10968,0.14711660332977772
32,11982,12102,0.15893997624516487
32,11982,13315,0.33837580122053623
32,11982,15086,0.18858700059354305
32,11982,16135,0.41994149796664715
32,13695,1024,0.0526865478605032
32,13695,1907,0.0754066277295351
32,13695,2509,0.09121350012719631
32,13695,3213,0.1098534557968378
32,13695,4738,0.14850799925625324
32,13695,6201,0.19186688587069511
32,13695,6937,0.16537215560674667
32,13695,8192,0.19660312682390213
32,13695,8968,0.21165795624256134
32,13695,9495,0.21546636708080769
32,13695,10776,0.3340882249176502
32,13695,11128,0.34496746957302094
32,13695,13014,0.37691788747906685
32,13695,13856,0.41455007158219814
32,13695,16048,0.4776357673108578
32,13914,361,0.032223062589764595
32,13914,779,0.04651094786822796
32,13914,1205,0.056478194892406464
32,13914,2108,0.05585444159805775
32,13914,2642,0.061278464272618294
32,13914,4096,0.0788785982877016
32,13914,4507,0.14394824393093586
32,13914,6201,0.1895315945148468
32,13914,6937,0.20917924121022224
32,13914,8192,0.13732444494962692
32,13914,8795,0.19879499450325966
32,13914,9110,0.14495663344860077
32,13914,10509,0.30607287771999836
32,13914,11128,0.1713722012937069
32,13914,12379,0.353511655703187
32,13914,13856,0.2052269410341978
32,13914,15919,0.4556847270578146
32,14688,361,0.03185495734214783
32,14688,779,0.044958898797631264
32,14688,1144,0.027791131287813187
32,14688,2287,0.08689402602612972
32,14688,2826,0.062413979321718216
32,14688,4507,0.1428765244781971
32,14688,5756,0.09729340672492981
32,14688,6693,0.20153098739683628
32,14688,8149,0.23832987062633038
32,14688,8795,0.2547772601246834
32,14688,9495,0.2724090591073036
32,14688,10776,0.10897289030253887
32,14688,11015,0.3507114015519619
32,14688,13014,0.1849881373345852
32,14688,13681,0.4222302231937647
32,14688,16048,0.15017297118902206
32,14688,16384,0.15303585678339005
32,16384,790,0.03207940608263016
32,16384,1743,0.0831980723887682
32,16384,2287,0.08593429811298847
32,16384,2642,0.05670241080224514
32,16384,4096,0.05855923518538475
32,16384,5338,0.08623814210295677
32,16384,6517,0.1919628120958805
32,16384,7234,0.10682945139706135
32,16384,8192,0.09495764970779419
32,16384,8968,0.10306993499398232
32,16384,9110,0.13038120232522488
32,16384,10566,0.14636386185884476
32,16384,10864,0.1180451363325119
32,16384,11354,0.15655672177672386
32,16384,13014,0.17476407811045647
32,16384,13681,0.5339388735592365
32,16384,16048,0.16281171701848507
32,16698,256,0.025822781026363373
32,16698,512,0.02950313501060009
32,16698,1024,0.03905501216650009
32,16698,1743,0.07383781485259533
32,16698,2108,0.057358527556061745
32,16698,2642,0.06543844938278198
32,16698,4133,0.13510091230273247
32,16698,5647,0.17455616034567356
32,16698,6693,0.2017549704760313
32,16698,7269,0.2149071078747511
32,16698,8766,0.14788401313126087
32,16698,9075,0.26184949092566967
32,16698,10509,0.35664718598127365
32,16698,11128,0.18077995628118515
32,16698,12379,0.4109020810574293
32,16698,13856,0.2191462554037571
32,16698,15919,0.5325626116245985
32,22485,361,0.044591259211301804
32,22485,790,0.05886261351406574
32,22485,1907,0.10279752314090729
32,22485,2509,0.14012400060892105
32,22485,3213,0.1748593058437109
32,22485,4738,0.22698636166751385
32,22485,6201,0.3020244184881449
32,22485,6937,0.3319918178021908
32,22485,8192,0.3826143220067024
32,22485,8968,0.43771741911768913
32,22485,9495,0.4374610725790262
32,22485,10776,0.5158595740795135
32,22485,11128,0.5316510796546936
32,22485,13014,0.584098044782877
32,22485,13856,0.6417445838451385
32,22485,16048,0.7440140470862389
32,23469,512,0.049951253458857536
32,23469,790,0.059502432122826576
32,23469,1743,0.10298890992999077
32,23469,2287,0.1397568266838789
32,23469,2826,0.15631620772182941
32,23469,4507,0.2339300699532032
32,23469,5756,0.28429715894162655
32,23469,6918,0.32888795249164104
32,23469,8149,0.38247043266892433
32,23469,8795,0.4140855744481087
32,23469,9110,0.4245014861226082
32,23469,10566,0.49057998694479465
32,23469,11015,0.5318268667906523
32,23469,12379,0.5695219151675701
32,23469,13681,0.6368011236190796
32,23469,15919,0.7320141885429621
32,24548,256,0.030095456168055534
32,24548,361,0.04551839083433151
32,24548,779,0.06468640640377998
32,24548,1205,0.0808939803391695
32,24548,2108,0.07540592923760414
32,24548,2642,0.08958159014582634
32,24548,3213,0.20101899281144142
32,24548,5338,0.14461996033787727
32,24548,6517,0.3611436113715172
32,24548,7234,0.18578767776489258
32,24548,8192,0.21169125102460384
32,24548,8795,0.35648769699037075
32,24548,9495,0.37957518361508846
32,24548,10776,0.2721210476011038
32,24548,11015,0.6172484718263149
32,24548,13249,0.720638083294034
32,24548,14925,0.7818690501153469
32,24548,16384,0.3844546154141426
32,24807,1024,0.07484597153961658
32,24807,1205,0.07999804802238941
32,24807,2108,0.13660453259944916
32,24807,2510,0.14654058031737804
32,24807,3213,0.18581910990178585
32,24807,4738,0.2427299041301012
32,24807,6201,0.3269519656896591
32,24807,6937,0.3600397612899542
32,24807,8192,0.3545356448739767
32,24807,8968,0.3788704052567482
32,24807,9495,0.38835848681628704
32,24807,10776,0.5653779953718185
32,24807,11128,0.5843534599989653
32,24807,13014,0.6371843628585339
32,24807,13856,0.7044139783829451
32,24807,16048,0.8079004473984241
32,25346,512,0.033871736377477646
32,25346,790,0.0416790135204792
32,25346,1743,0.09846151806414127
32,25346,2287,0.14732475392520428
32,25346,2826,0.08881418034434319
32,25346,4507,0.24561001919209957
32,25346,5756,0.16164430417120457
32,25346,6918,0.18932297825813293
32,25346,7269,0.3661832306534052
32,25346,8766,0.21306704729795456
32,25346,8977,0.45845285058021545
32,25346,10404,0.24948152713477612
32,25346,10776,0.2571302466094494
32,25346,11128,0.26381690986454487
32,25346,12379,0.6098414305597544
32,25346,13856,0.3155285958200693
32,25346,15086,0.34183147363364697
32,25346,16135,0.8078364189714193
32,25832,1907,0.11510099284350872
32,25832,2509,0.16599544323980808
32,25832,4096,0.08726213127374649
32,25832,4738,0.14578783884644508
32,25832,5756,0.17156405374407768
32,25832,6693,0.3785504959523678
32,25832,8149,0.4517969209700823
32,25832,8968,0.15756371431052685
32,25832,9075,0.5028035957366228
32,25832,10566,0.2695135772228241
32,25832,10968,0.1889229752123356
32,25832,12379,0.7020470220595598
32,25832,13856,0.24244189262390137
32,25832,15086,0.3672870807349682
32,25832,16135,0.9215138852596283
32,26195,1205,0.08730986155569553
32,26195,2108,0.13319682329893112
32,26195,2642,0.17230003140866756
32,26195,4133,0.2425860147923231
32,26195,5647,0.31365593895316124
32,26195,6693,0.3633829765021801
32,26195,7269,0.38826256059110165
32,26195,8766,0.46384474262595177
32,26195,9075,0.4786278586834669
32,26195,10509,0.46136509627103806
32,26195,10968,0.4898121114820242
32,26195,12102,0.5202274769544601
32,26195,13315,0.5631698295474052
32,26195,15086,0.6318239029496908
32,26195,16384,0.7136787753552198
32,26362,1144,0.05705445073544979
32,26362,2048,0.08151819929480553
32,26362,2509,0.15606009401381016
32,26362,3213,0.1870999112725258
32,26362,5338,0.15292386524379253
32,26362,6201,0.3318320959806442
32,26362,6937,0.36515924148261547
32,26362,8479,0.46509248204529285
32,26362,9075,0.472676707431674
32,26362,10509,0.4481810610741377
32,26362,11015,0.46814815141260624
32,26362,12379,0.5161631852388382
32,26362,13856,0.3197041805833578
32,26362,15919,0.6466878112405539
32,26616,361,0.042223138734698296
32,26616,512,0.028592068701982498
32,26616,1743,0.13094092719256878
32,26616,2287,0.16482803039252758
32,26616,2826,0.08951779454946518
32,26616,4507,0.2666816581040621
32,26616,5756,0.16114790923893452
32,26616,6693,0.3663431853055954
32,26616,8149,0.4799079615622759
32,26616,8968,0.1581085380166769
32,26616,9110,0.2236585132777691
32,26616,10404,0.2537055406719446
32,26616,10776,0.18457137048244476
32,26616,11015,0.49541168846189976
32,26616,13014,0.3031764645129442
32,26616,13681,0.5970411002635956
32,26616,16048,0.26498548686504364
32,28760,256,0.02748752012848854
32,28760,512,0.027967151254415512
32,28760,1024,0.04150276072323322
32,28760,1907,0.15260465443134308
32,28760,2509,0.19117980264127254
32,28760,4096,0.0890861265361309
32,28760,4738,0.14908448792994022
32,28760,5756,0.1781713217496872
32,28760,6918,0.2079468686133623
32,28760,7269,0.4161498509347439
32,28760,8766,0.25596190243959427
32,28760,9075,0.5699058528989553
32,28760,10404,0.30551268719136715
32,28760,10864,0.19901921041309834
32,28760,11354,0.325207831338048
32,28760,13014,0.3677988424897194
32,28760,13681,0.8630352094769478
32,28760,16048,0.28100120835006237
32,28760,16384,0.2862808760255575
32,30348,1024,0.054878415539860725
32,30348,1205,0.10212487541139126
32,30348,2108,0.07638242095708847
32,30348,2642,0.09058997966349125
32,30348,2826,0.09444542229175568
32,30348,4507,0.24938536807894707
32,30348,6201,0.3439434804022312
32,30348,6937,0.37986249662935734
32,30348,8192,0.23097009398043156
32,30348,8795,0.5644340999424458
32,30348,9495,0.6259684450924397
32,30348,10864,0.3004728350788355
32,30348,11354,0.31704804860055447
32,30348,13014,0.3615589812397957
32,30348,13681,0.877786660566926
32,30348,16048,0.4345811903476715
32,30909,256,0.035934848710894585
32,30909,361,0.045806635171175
32,30909,512,0.06175786256790161
32,30909,1024,0.08679763413965702
32,30909,2048,0.12516509741544724
32,30909,2510,0.1414683647453785
32,30909,3213,0.20580296404659748
32,30909,4738,0.25376956909894943
32,30909,6693,0.3657510969787836
32,30909,7269,0.3898779395967722
32,30909,8479,0.5457790102809668
32,30909,8977,0.5723538342863321
32,30909,10509,0.6406561005860567
32,30909,10968,0.7018065080046654
32,30909,12102,0.726382015272975
32,30909,13315,0.7934204768389463
32,30909,15086,0.8936899248510599
32,30909,16384,0.9848556946963072
32,31902,1024,0.054111238569021225
32,31902,1743,0.10330928489565849
32,31902,2287,0.12911693193018436
32,31902,2826,0.09641330689191818
32,31902,4507,0.24388195015490055
