bs,seq,nh,nkv,hd,t_measured_ms
1,111499,16,2,64,183.81852330639958
1,111499,16,4,64,183.57808096334338
1,111499,16,8,64,184.28596667945385
1,111499,32,1,64,363.5772462002933
1,111499,32,4,64,363.017737865448
1,111499,32,8,128,644.833461381495
1,111499,64,2,128,1286.9486869312823
1,111499,128,1,64,1437.5682678073645
1,111499,128,4,64,1438.208123203367
1,111499,128,8,64,1436.7201100103557
1,112462,8,2,64,94.8816710151732
1,112462,8,2,128,168.92134631052613
1,112462,8,8,128,169.26418617367744
1,112462,16,2,64,186.57052796334028
1,112462,16,4,64,186.99931679293513
1,112462,16,8,64,186.77647411823273
1,112462,32,1,64,367.93824285268784
1,112462,32,4,64,368.19991702213883
1,112462,32,8,128,651.8659256398678
1,112462,64,2,128,1306.9856269285083
1,112462,128,1,64,1459.8062853328884
1,112462,128,4,64,1459.162906743586
1,112462,128,8,64,1458.882843144238
1,115266,8,2,64,99.32059608399868
1,115266,8,4,64,99.40711967647076
1,115266,8,4,128,178.16216312348843
1,115266,16,1,128,348.09327218681574
1,115266,16,4,128,343.1043433956802
1,115266,32,1,128,688.1456938572228
1,115266,32,8,64,386.3388220779598
1,115266,64,1,128,1374.711716081947
1,115266,64,8,128,1375.040473882109
1,115266,128,2,128,2740.653924178332
1,118347,2,1,64,27.685917913913727
1,118347,2,1,128,49.82509696856141
1,118347,2,2,64,27.728253975510597
1,118347,2,2,128,49.72599493339658
1,118347,2,4,64,-1.0
1,118347,2,4,128,-1.0
1,118347,2,8,64,-1.0
1,118347,2,8,128,-1.0
1,118347,4,1,64,53.513514809310436
1,118347,4,1,128,96.7482840642333
1,118347,4,2,64,53.32468822598457
1,118347,4,2,128,96.8612409196794
1,118347,4,4,64,53.89241687953472
1,118347,4,4,128,96.6832609847188
1,118347,4,8,64,-1.0
1,118347,4,8,128,-1.0
1,118347,8,1,64,104.90071587264538
1,118347,8,1,128,188.68792289867997
1,118347,8,2,128,182.80708091333508
1,118347,8,8,128,183.77916794270277
1,118347,16,2,64,204.9433346837759
1,118347,16,4,64,205.6105500087142
1,118347,16,8,64,204.52808076515794
1,118347,32,1,64,402.4736420251429
1,118347,32,4,64,411.71433543786407
1,118347,32,8,128,724.2979719303548
1,118347,64,2,128,1448.5293230973184
1,118347,128,1,64,1614.2015270888805
1,118347,128,4,64,1612.8065730445087
1,118347,128,8,64,1614.674718119204
1,118583,8,2,64,104.71330909058452
1,118583,8,4,64,105.22952023893595
1,118583,8,4,128,185.56696036830544
1,118583,16,1,128,362.48904885724187
1,118583,16,4,128,367.0311742462218
1,118583,32,1,128,723.9326261915267
1,118583,32,8,64,407.487029209733
1,118583,64,1,128,1449.937071185559
1,118583,64,8,128,1449.0543087013066
1,118583,128,2,128,2900.2364687621593
1,122507,2,1,64,28.79071794450283
1,122507,2,1,128,51.9528123550117
1,122507,2,2,64,28.893243987113237
1,122507,2,2,128,52.054123021662235
1,122507,2,4,64,-1.0
1,122507,2,4,128,-1.0
1,122507,2,8,64,-1.0
1,122507,2,8,128,-1.0
1,122507,4,1,64,57.421057019382715
1,122507,4,1,128,102.52294084057212
1,122507,4,2,64,57.381313759833574
1,122507,4,2,128,102.84651722759008
1,122507,4,4,64,57.43161682039499
1,122507,4,4,128,102.67263278365135
1,122507,4,8,64,-1.0
1,122507,4,8,128,-1.0
1,122507,8,1,64,112.20314120873809
1,122507,8,1,128,200.12696785852313
1,122507,8,2,128,200.2705172635615
1,122507,8,8,64,111.41279386356473
1,122507,16,1,64,219.24724616110325
1,122507,16,2,128,387.79105618596077
1,122507,16,8,64,220.46974301338196
1,122507,32,1,128,769.8309300467372
1,122507,32,8,64,434.8820219747722
1,122507,64,1,128,1546.568394638598
1,122507,64,8,128,1549.541471991688
1,122507,128,2,128,3096.6132138855755
1,131072,2,1,64,32.5854099355638
1,131072,2,1,128,59.18057216331363
1,131072,2,2,64,32.527460251003504
1,131072,2,2,128,59.44728571921587
1,131072,2,4,64,-1.0
1,131072,2,4,128,-1.0
1,131072,2,8,64,-1.0
1,131072,2,8,128,-1.0
1,131072,4,1,64,65.28457719832659
1,131072,4,1,128,117.3692662268877
1,131072,4,2,64,65.0099921040237
1,131072,4,2,128,117.32843611389399
1,131072,4,4,64,64.57605119794607
1,131072,4,4,128,117.29368381202221
1,131072,4,8,64,-1.0
1,131072,4,8,128,-1.0
1,131072,8,1,64,128.49659891799092
1,131072,8,1,128,224.72595516592264
1,131072,8,2,128,225.4271861165762
1,131072,8,8,128,227.49996511265635
1,131072,16,2,64,252.93842097744346
1,131072,16,4,64,252.31699692085385
1,131072,16,8,64,251.42658781260252
1,131072,32,1,128,882.8343143686652
1,131072,32,8,64,496.5203129686415
1,131072,64,1,128,1763.9881959185004
1,131072,64,8,128,1765.787093900144
1,131072,128,2,128,3534.3131958507
2,1,2,1,64,0.03276672214269638
2,1,2,1,128,0.03126263618469238
2,1,2,2,64,0.03065541386604309
2,1,2,2,128,0.028990674763917923
2,1,2,4,64,-1.0
2,1,2,4,128,-1.0
2,1,2,8,64,-1.0
2,1,2,8,128,-1.0
2,1,4,1,64,0.029855873435735703
2,1,4,1,128,0.03286311402916908
2,1,4,2,64,0.030270777642726898
2,1,4,2,128,0.032607000321149826
2,1,4,4,64,0.03423914313316345
2,1,4,4,128,0.034174881875514984
2,1,4,8,64,-1.0
2,1,4,8,128,-1.0
2,1,8,1,64,0.03091106191277504
2,1,8,1,128,0.032288022339344025
2,1,8,2,64,0.0313599593937397
2,1,8,2,128,0.03151921555399895
2,1,8,4,64,0.03209477290511131
2,1,8,4,128,0.03043096512556076
2,1,8,8,64,0.030654948204755783
2,1,8,8,128,0.029918737709522247
2,1,16,1,64,0.03161514177918434
2,1,16,1,128,0.033535994589328766
2,1,16,2,64,0.031264033168554306
2,1,16,2,128,0.02995086833834648
2,1,16,4,64,0.029822811484336853
2,1,16,4,128,0.03177626058459282
2,1,16,8,64,0.03196718171238899
2,1,16,8,128,0.030654948204755783
2,1,32,1,64,0.03161514177918434
2,1,32,1,128,0.029599759727716446
2,1,32,2,64,0.029406975954771042
2,1,32,2,128,0.03046402707695961
2,1,32,4,64,0.03286311402916908
2,1,32,4,128,0.030046794563531876
2,1,32,8,64,0.032351817935705185
2,1,32,8,128,0.030463095754384995
2,1,64,1,64,0.030654948204755783
2,1,64,1,128,0.031102914363145828
2,1,64,2,64,0.03279931843280792
2,1,64,2,128,0.03241468220949173
2,1,64,4,64,0.029822811484336853
2,1,64,4,128,0.03145495429635048
2,1,64,8,64,0.031392090022563934
2,1,64,8,128,0.028767157346010208
2,1,128,1,64,0.03078300505876541
2,1,128,1,128,0.03302283585071564
2,1,128,2,64,0.03001512959599495
2,1,128,2,128,0.029632356017827988
2,1,128,4,64,0.028992071747779846
2,1,128,4,128,0.031200237572193146
2,1,128,8,64,0.03254273906350136
2,1,128,8,128,0.031999778002500534
2,2,2,1,64,0.0303671695291996
2,2,2,1,128,0.02972688525915146
2,2,2,2,64,0.030878931283950806
2,2,2,2,128,0.029918737709522247
2,2,2,4,64,-1.0
2,2,2,4,128,-1.0
2,2,2,8,64,-1.0
2,2,2,8,128,-1.0
2,2,4,1,64,0.03078300505876541
2,2,4,1,128,0.029567163437604904
2,2,4,2,64,0.032318755984306335
2,2,4,2,128,0.03241514787077904
2,2,4,4,64,0.029982998967170715
2,2,4,4,128,0.030751340091228485
2,2,4,8,64,-1.0
2,2,4,8,128,-1.0
2,2,8,1,64,0.030496157705783844
2,2,8,1,128,0.032254960387945175
2,2,8,2,64,0.030976254492998123
2,2,8,2,128,0.030656345188617706
2,2,8,4,64,0.03145495429635048
2,2,8,4,128,0.030367635190486908
2,2,8,8,64,0.03084680065512657
2,2,8,8,128,0.031392090022563934
2,2,16,1,64,0.031039118766784668
2,2,16,1,128,0.0309748575091362
2,2,16,2,64,0.03295904025435448
2,2,16,2,128,0.03084680065512657
2,2,16,4,64,0.03203097730875015
2,2,16,4,128,0.032254960387945175
2,2,16,8,64,0.028959009796380997
2,2,16,8,128,0.031966716051101685
2,2,32,1,64,0.029502902179956436
2,2,32,1,128,0.028606969863176346
2,2,32,2,64,0.028416048735380173
2,2,32,2,128,0.030943192541599274
2,2,32,4,64,0.02889474853873253
2,2,32,4,128,0.03049522638320923
2,2,32,8,64,0.03135856240987778
2,2,32,8,128,0.030143186450004578
2,2,64,1,64,0.03001466393470764
2,2,64,1,128,0.030239112675189972
2,2,64,2,64,0.03001512959599495
2,2,64,2,128,0.02899114042520523
2,2,64,4,64,0.030750874429941177
2,2,64,4,128,0.030302908271551132
2,2,64,8,64,0.029470771551132202
2,2,64,8,128,0.029439572244882584
2,2,128,1,64,0.030366703867912292
2,2,128,1,128,0.029759947210550308
2,2,128,2,64,0.03091106191277504
2,2,128,2,128,0.0324789434671402
2,2,128,4,64,0.03228709101676941
2,2,128,4,128,0.02972688525915146
2,2,128,8,64,0.02953503280878067
2,2,128,8,128,0.03209477290511131
2,4,2,1,64,0.03151874989271164
2,4,2,1,128,0.030718743801116943
2,4,2,2,64,0.031167175620794296
2,4,2,2,128,0.02918299287557602
2,4,2,4,64,-1.0
2,4,2,4,128,-1.0
2,4,2,8,64,-1.0
2,4,2,8,128,-1.0
2,4,4,1,64,0.029918737709522247
2,4,4,1,128,0.029567163437604904
2,4,4,2,64,0.029982998967170715
2,4,4,2,128,0.03062281757593155
2,4,4,4,64,0.031647272408008575
2,4,4,4,128,0.030206982046365738
2,4,4,8,64,-1.0
2,4,4,8,128,-1.0
2,4,8,1,64,0.03270292654633522
2,4,8,1,128,0.031167175620794296
2,4,8,2,64,0.03091106191277504
2,4,8,2,128,0.031966716051101685
2,4,8,4,64,0.03222282975912094
2,4,8,4,128,0.029888004064559937
2,4,8,8,64,0.029502902179956436
2,4,8,8,128,0.030304305255413055
2,4,16,1,64,0.03180745989084244
2,4,16,1,128,0.03078300505876541
2,4,16,2,64,0.029439106583595276
2,4,16,2,128,0.03174319863319397
2,4,16,4,64,0.031103845685720444
2,4,16,4,128,0.031071249395608902
2,4,16,8,64,0.03007892519235611
2,4,16,8,128,0.0322563573718071
2,4,32,1,64,0.029278919100761414
2,4,32,1,128,0.03337487578392029
2,4,32,2,64,0.031359028071165085
2,4,32,2,128,0.029406975954771042
2,4,32,4,64,0.030814670026302338
2,4,32,4,128,0.032479409128427505
2,4,32,8,64,0.029791146516799927
2,4,32,8,128,0.030878931283950806
2,4,64,1,64,0.030463095754384995
2,4,64,1,128,0.03049522638320923
2,4,64,2,64,0.02959882840514183
2,4,64,2,128,0.031839124858379364
2,4,64,4,64,0.029982998967170715
2,4,64,4,128,0.03001512959599495
2,4,64,8,64,0.02905493602156639
2,4,64,8,128,0.03238394856452942
2,4,128,1,64,0.031071249395608902
2,4,128,1,128,0.03062281757593155
2,4,128,2,64,0.031359028071165085
2,4,128,2,128,0.031071249395608902
2,4,128,4,64,0.033342745155096054
2,4,128,4,128,0.03196811303496361
2,4,128,8,64,0.029888004064559937
2,4,128,8,128,0.031774863600730896
2,8,2,1,64,0.029822811484336853
2,8,2,1,128,0.029406975954771042
2,8,2,2,64,0.03103865310549736
2,8,2,2,128,0.03155088052153587
2,8,2,4,64,-1.0
2,8,2,4,128,-1.0
2,8,2,8,64,-1.0
2,8,2,8,128,-1.0
2,8,4,1,64,0.03043096512556076
2,8,4,1,128,0.03263913094997406
2,8,4,2,64,0.02959882840514183
2,8,4,2,128,0.031774863600730896
2,8,4,4,64,0.031102914363145828
2,8,4,4,128,0.03193505108356476
2,8,4,8,64,-1.0
2,8,4,8,128,-1.0
2,8,8,1,64,0.03132689744234085
2,8,8,1,128,0.032798852771520615
2,8,8,2,64,0.02995133399963379
2,8,8,2,128,0.03071920946240425
2,8,8,4,64,0.03094412386417389
2,8,8,4,128,0.029439106583595276
2,8,8,8,64,0.0281590037047863
2,8,8,8,128,0.02883095294237137
2,8,16,1,64,0.03084680065512657
2,8,16,1,128,0.031392090022563934
2,8,16,2,64,0.030335038900375366
2,8,16,2,128,0.030943192541599274
2,8,16,4,64,0.03164680674672127
2,8,16,4,128,0.030111055821180344
2,8,16,8,64,0.03078300505876541
2,8,16,8,128,0.029695220291614532
2,8,32,1,64,0.03084726631641388
2,8,32,1,128,0.03193458542227745
2,8,32,2,64,0.029503367841243744
2,8,32,2,128,0.03196811303496361
2,8,32,4,64,0.031774863600730896
2,8,32,4,128,0.02947123721241951
2,8,32,8,64,0.031168106943368912
2,8,32,8,128,0.030623283237218857
2,8,64,1,64,0.030303839594125748
2,8,64,1,128,0.030559953302145004
2,8,64,2,64,0.03299163654446602
2,8,64,2,128,0.03164680674672127
2,8,64,4,64,0.03091106191277504
2,8,64,4,128,0.029791146516799927
2,8,64,8,64,0.029982998967170715
2,8,64,8,128,0.028351321816444397
2,8,128,1,64,0.030303839594125748
2,8,128,1,128,0.029535964131355286
2,8,128,2,64,0.02828706055879593
2,8,128,2,128,0.029727350920438766
2,8,128,4,64,0.031039584428071976
2,8,128,4,128,0.030815135687589645
2,8,128,8,64,0.03017531707882881
2,8,128,8,128,0.03142422065138817
2,16,2,1,64,0.028416048735380173
2,16,2,1,128,0.02902420237660408
2,16,2,2,64,0.030239112675189972
2,16,2,2,128,0.03017531707882881
2,16,2,4,64,-1.0
2,16,2,4,128,-1.0
2,16,2,8,64,-1.0
2,16,2,8,128,-1.0
2,16,4,1,64,0.03084726631641388
2,16,4,1,128,0.029919203370809555
2,16,4,2,64,0.029696151614189148
2,16,4,2,128,0.029503367841243744
2,16,4,4,64,0.02828706055879593
2,16,4,4,128,0.030783936381340027
2,16,4,8,64,-1.0
2,16,4,8,128,-1.0
2,16,8,1,64,0.029759947210550308
2,16,8,1,128,0.032543204724788666
2,16,8,2,64,0.03055902197957039
2,16,8,2,128,0.032127369195222855
2,16,8,4,64,0.030943192541599274
2,16,8,4,128,0.030526891350746155
2,16,8,8,64,0.029791146516799927
2,16,8,8,128,0.02947123721241951
2,16,16,1,64,0.03001466393470764
2,16,16,1,128,0.030496157705783844
2,16,16,2,64,0.030623748898506165
2,16,16,2,128,0.03420701250433922
2,16,16,4,64,0.031231902539730072
2,16,16,4,128,0.030526891350746155
2,16,16,8,64,0.03215903416275978
2,16,16,8,128,0.028159935027360916
2,16,32,1,64,0.031902920454740524
2,16,32,1,128,0.03055902197957039
2,16,32,2,64,0.03129616379737854
2,16,32,2,128,0.030079856514930725
2,16,32,4,64,0.03174273297190666
2,16,32,4,128,0.03155088052153587
2,16,32,8,64,0.031198840588331223
2,16,32,8,128,0.0316789373755455
2,16,64,1,64,0.032895710319280624
2,16,64,1,128,0.03279931843280792
2,16,64,2,64,0.030878931283950806
2,16,64,2,128,0.030431896448135376
2,16,64,4,64,0.03353506326675415
2,16,64,4,128,0.0323830172419548
2,16,64,8,64,0.0300481915473938
2,16,64,8,128,0.030687078833580017
2,16,128,1,64,0.031006988137960434
2,16,128,1,128,0.03151921555399895
2,16,128,2,64,0.031135044991970062
2,16,128,2,128,0.0309748575091362
2,16,128,4,64,0.03232015296816826
2,16,128,4,128,0.030815135687589645
2,16,128,8,64,0.03366312012076378
2,16,128,8,128,0.032351817935705185
2,32,2,1,64,0.0324789434671402
2,32,2,1,128,0.030046794563531876
2,32,2,2,64,0.02995086833834648
2,32,2,2,128,0.031264033168554306
2,32,2,4,64,-1.0
2,32,2,4,128,-1.0
2,32,2,8,64,-1.0
2,32,2,8,128,-1.0
2,32,4,1,64,0.029215123504400253
2,32,4,1,128,0.03151874989271164
2,32,4,2,64,0.02985633909702301
2,32,4,2,128,0.03017531707882881
2,32,4,4,64,0.03132689744234085
2,32,4,4,128,0.030624214559793472
2,32,4,8,64,-1.0
2,32,4,8,128,-1.0
2,32,8,1,64,0.03171199932694435
2,32,8,1,128,0.03126263618469238
2,32,8,2,64,0.030207447707653046
2,32,8,2,128,0.03167986869812012
2,32,8,4,64,0.028382986783981323
2,32,8,4,128,0.028479844331741333
2,32,8,8,64,0.030591152608394623
2,32,8,8,128,0.03244727849960327
2,32,16,1,64,0.03257580101490021
2,32,16,1,128,0.029311049729585648
2,32,16,2,64,0.030366703867912292
2,32,16,2,128,0.02950429916381836
2,32,16,4,64,0.031455885618925095
2,32,16,4,128,0.02934364601969719
2,32,16,8,64,0.029374845325946808
2,32,16,8,128,0.0323830172419548
2,32,32,1,64,0.031103380024433136
2,32,32,1,128,0.02947123721241951
2,32,32,2,64,0.02998393028974533
2,32,32,2,128,0.031135044991970062
2,32,32,4,64,0.031006988137960434
2,32,32,4,128,0.031199771910905838
2,32,32,8,64,0.03011198714375496
2,32,32,8,128,0.03155134618282318
2,32,64,1,64,0.031102914363145828
2,32,64,1,128,0.03033597022294998
2,32,64,2,64,0.03033597022294998
2,32,64,2,128,0.03219069913029671
2,32,64,4,64,0.032670795917510986
2,32,64,4,128,0.03148708492517471
2,32,64,8,64,0.031455885618925095
2,32,64,8,128,0.03107171505689621
2,32,128,1,64,0.03046402707695961
2,32,128,1,128,0.02995133399963379
2,32,128,2,64,0.029694754630327225
2,32,128,2,128,0.030302908271551132
2,32,128,4,64,0.030302908271551132
2,32,128,4,128,0.029055867344141006
2,32,128,8,64,0.029695220291614532
2,32,128,8,128,0.031422823667526245
2,64,2,1,64,0.03145495429635048
2,64,2,1,128,0.029567163437604904
2,64,2,2,64,0.03116670995950699
2,64,2,2,128,0.03081606701016426
2,64,2,4,64,-1.0
2,64,2,4,128,-1.0
2,64,2,8,64,-1.0
2,64,2,8,128,-1.0
2,64,4,1,64,0.031422823667526245
2,64,4,1,128,0.031070783734321594
2,64,4,2,64,0.029280316084623337
2,64,4,2,128,0.031102914363145828
2,64,4,4,64,0.02947123721241951
2,64,4,4,128,0.030206982046365738
2,64,4,8,64,-1.0
2,64,4,8,128,-1.0
2,64,8,1,64,0.030335038900375366
2,64,8,1,128,0.03145495429635048
2,64,8,2,64,0.029728282243013382
2,64,8,2,128,0.030463095754384995
2,64,8,4,64,0.031711068004369736
2,64,8,4,128,0.03007892519235611
2,64,8,8,64,0.031422823667526245
2,64,8,8,128,0.03046402707695961
2,64,16,1,64,0.030879396945238113
2,64,16,1,128,0.030271708965301514
2,64,16,2,64,0.03017578274011612
2,64,16,2,128,0.029535964131355286
2,64,16,4,64,0.03043096512556076
2,64,16,4,128,0.032096169888973236
2,64,16,8,64,0.03119930624961853
2,64,16,8,128,0.030271708965301514
2,64,32,1,64,0.030206982046365738
2,64,32,1,128,0.03139115869998932
2,64,32,2,64,0.031200237572193146
2,64,32,2,128,0.031198840588331223
2,64,32,4,64,0.03065541386604309
2,64,32,4,128,0.03126310184597969
2,64,32,8,64,0.029695220291614532
2,64,32,8,128,0.030495692044496536
2,64,64,1,64,0.031039118766784668
2,64,64,1,128,0.028415117412805557
2,64,64,2,64,0.03046402707695961
2,64,64,2,128,0.03292784094810486
2,64,64,4,64,0.02931058406829834
2,64,64,4,128,0.03257486969232559
2,64,64,8,64,0.030687078833580017
2,64,64,8,128,0.029472168534994125
2,64,128,1,64,0.03171199932694435
2,64,128,1,128,0.031103380024433136
2,64,128,2,64,0.02995133399963379
2,64,128,2,128,0.032318755984306335
2,64,128,4,64,0.029951799660921097
2,64,128,4,128,0.030591152608394623
2,64,128,8,64,0.031999778002500534
2,64,128,8,128,0.03302283585071564
2,128,2,1,64,0.031838659197092056
2,128,2,1,128,0.030176248401403427
2,128,2,2,64,0.03116670995950699
2,128,2,2,128,0.03132736310362816
2,128,2,4,64,-1.0
2,128,2,4,128,-1.0
2,128,2,8,64,-1.0
2,128,2,8,128,-1.0
2,128,4,1,64,0.031263567507267
2,128,4,1,128,0.033150892704725266
2,128,4,2,64,0.03174273297190666
2,128,4,2,128,0.03052782267332077
2,128,4,4,64,0.02995086833834648
2,128,4,4,128,0.029439572244882584
2,128,4,8,64,-1.0
2,128,4,8,128,-1.0
2,128,8,1,64,0.029695220291614532
2,128,8,1,128,0.034111086279153824
2,128,8,2,64,0.029791146516799927
2,128,8,2,128,0.03241514787077904
2,128,8,4,64,0.032064039260149
2,128,8,4,128,0.031455885618925095
2,128,8,8,64,0.02959882840514183
2,128,8,8,128,0.030526891350746155
2,128,16,1,64,0.032351817935705185
2,128,16,1,128,0.032446812838315964
2,128,16,2,64,0.0324789434671402
2,128,16,2,128,0.03321608528494835
2,128,16,4,64,0.031070783734321594
2,128,16,4,128,0.03126310184597969
2,128,16,8,64,0.031198840588331223
2,128,16,8,128,0.030527357012033463
2,128,32,1,64,0.03206310793757439
2,128,32,1,128,0.030206982046365738
2,128,32,2,64,0.030463095754384995
2,128,32,2,128,0.03279931843280792
2,128,32,4,64,0.030878931283950806
2,128,32,4,128,0.03311876207590103
2,128,32,8,64,0.029855873435735703
2,128,32,8,128,0.030335038900375366
2,128,64,1,64,0.03071920946240425
2,128,64,1,128,0.034046825021505356
2,128,64,2,64,0.03295904025435448
2,128,64,2,128,0.0303671695291996
2,128,64,4,64,0.031871721148490906
2,128,64,4,128,0.03174319863319397
2,128,64,8,64,0.030176248401403427
2,128,64,8,128,0.03212690353393555
2,128,128,1,64,0.031039118766784668
2,128,128,1,128,0.034111086279153824
2,128,128,2,64,0.030943192541599274
2,128,128,2,128,0.03491062670946121
2,128,128,4,64,0.03126263618469238
2,128,128,4,128,0.033630989491939545
2,128,128,8,64,0.0309748575091362
2,128,128,8,128,0.03455905243754387
2,256,2,1,64,0.030463095754384995
2,256,2,1,128,0.03686314448714256
2,256,2,2,64,0.031006988137960434
2,256,2,2,128,0.03503868356347084
2,256,2,4,64,-1.0
2,256,2,4,128,-1.0
2,256,2,8,64,-1.0
2,256,2,8,128,-1.0
2,256,4,1,64,0.03295904025435448
2,256,4,1,128,0.0411192886531353
2,256,4,2,64,0.03225542604923248
2,256,4,2,128,0.03615999594330788
2,256,4,4,64,0.029087066650390625
2,256,4,4,128,0.038655009120702744
2,256,4,8,64,-1.0
2,256,4,8,128,-1.0
2,256,8,1,64,0.03136042505502701
2,256,8,1,128,0.036735087633132935
2,256,8,2,64,0.03145541995763779
2,256,8,2,128,0.03558304160833359
2,256,8,4,64,0.0316789373755455
2,256,8,4,128,0.039711128920316696
2,256,8,8,64,0.03100791946053505
2,256,8,8,128,0.03551924601197243
2,256,16,1,64,0.03174319863319397
2,256,16,1,128,0.038046855479478836
2,256,16,2,64,0.031230971217155457
2,256,16,2,128,0.03859121352434158
2,256,16,4,64,0.03007892519235611
2,256,16,4,128,0.03686314448714256
2,256,16,8,64,0.03071920946240425
2,256,16,8,128,0.038526952266693115
2,256,32,1,64,0.034016091376543045
2,256,32,1,128,0.03561517223715782
2,256,32,2,64,0.03187078982591629
2,256,32,2,128,0.035070814192295074
2,256,32,4,64,0.031999778002500534
2,256,32,4,128,0.034047290682792664
2,256,32,8,64,0.0316789373755455
2,256,32,8,128,0.034815166145563126
2,256,64,1,64,0.03251200541853905
2,256,64,1,128,0.03916723653674126
2,256,64,2,64,0.03257486969232559
2,256,64,2,128,0.04028668627142906
2,256,64,4,64,0.033694785088300705
2,256,64,4,128,0.04015909507870674
2,256,64,8,64,0.03251107409596443
2,256,64,8,128,0.04076724871993065
2,256,128,1,64,0.04306994378566742
2,256,128,1,128,0.06105424836277962
2,256,128,2,64,0.04335865378379822
2,256,128,2,128,0.06124703213572502
2,256,128,4,64,0.043903011828660965
2,256,128,4,128,0.06223795935511589
2,256,128,8,64,0.04297541454434395
2,256,128,8,128,0.06284704431891441
2,512,2,1,64,0.035774894058704376
2,512,2,1,128,0.035774894058704376
2,512,2,2,64,0.03654276952147484
2,512,2,2,128,0.03635091707110405
2,512,2,4,64,-1.0
2,512,2,4,128,-1.0
2,512,2,8,64,-1.0
2,512,2,8,128,-1.0
2,512,4,1,64,0.037087127566337585
2,512,4,1,128,0.03779074177145958
2,512,4,2,64,0.03523100167512894
2,512,4,2,128,0.0382070429623127
2,512,4,4,64,0.035902950912714005
2,512,4,4,128,0.03711925819516182
2,512,4,8,64,-1.0
2,512,4,8,128,-1.0
2,512,8,1,64,0.03718305379152298
2,512,8,1,128,0.04278309643268585
2,512,8,2,64,0.03699120134115219
2,512,8,2,128,0.04211068153381348
2,512,8,4,64,0.0378880649805069
2,512,8,4,128,0.04310300573706627
2,512,8,8,64,0.03606313839554787
2,512,8,8,128,0.04105502739548683
2,512,16,1,64,0.036383047699928284
2,512,16,1,128,0.04175910726189613
2,512,16,2,64,0.034399330615997314
2,512,16,2,128,0.04006270319223404
2,512,16,4,64,0.034878961741924286
2,512,16,4,128,0.04009483382105827
2,512,16,8,64,0.03580702468752861
2,512,16,8,128,0.04086317494511604
2,512,32,1,64,0.040415208786726
2,512,32,1,128,0.05231890827417374
2,512,32,2,64,0.04006316885352135
2,512,32,2,128,0.05199899896979332
2,512,32,4,64,0.041279010474681854
2,512,32,4,128,0.053054653108119965
2,512,32,8,64,0.04150299355387688
2,512,32,8,128,0.05295919254422188
2,512,64,1,64,0.05779042840003967
2,512,64,1,128,0.08367793634533882
2,512,64,2,64,0.05859090015292168
2,512,64,2,128,0.08364580571651459
2,512,64,4,64,0.057789962738752365
2,512,64,4,128,0.08342228829860687
2,512,64,8,64,0.0574071891605854
2,512,64,8,128,0.0841580331325531
2,512,128,1,64,0.09401282295584679
2,512,128,1,128,0.1462036743760109
2,512,128,2,64,0.09529385715723038
2,512,128,2,128,0.14642812311649323
2,512,128,4,64,0.0934056006371975
2,512,128,4,128,0.14553219079971313
2,512,128,8,64,0.09420467540621758
2,512,128,8,128,0.1456933096051216
2,1024,2,1,64,0.034751370549201965
2,1024,2,1,128,0.04207901656627655
2,1024,2,2,64,0.036671292036771774
2,1024,2,2,128,0.04137493669986725
2,1024,2,4,64,-1.0
2,1024,2,4,128,-1.0
2,1024,2,8,64,-1.0
2,1024,2,8,128,-1.0
2,1024,4,1,64,0.04089530557394028
2,1024,4,1,128,0.05020713433623314
2,1024,4,2,64,0.04019076004624367
2,1024,4,2,128,0.0509750097990036
2,1024,4,4,64,0.04070298746228218
2,1024,4,4,128,0.05171122029423714
2,1024,4,8,64,-1.0
2,1024,4,8,128,-1.0
2,1024,8,1,64,0.04262290894985199
2,1024,8,1,128,0.05692616105079651
2,1024,8,2,64,0.04451116546988487
2,1024,8,2,128,0.05628587678074837
2,1024,8,4,64,0.043647363781929016
2,1024,8,4,128,0.0553913414478302
2,1024,8,8,64,0.0438387505710125
2,1024,8,8,128,0.056765973567962646
2,1024,16,1,64,0.05494290962815285
2,1024,16,1,128,0.07839780300855637
2,1024,16,2,64,0.05628680810332298
2,1024,16,2,128,0.07836613804101944
2,1024,16,4,64,0.0563180074095726
2,1024,16,4,128,0.07948558777570724
2,1024,16,8,64,0.05532614886760712
2,1024,16,8,128,0.07916614413261414
2,1024,32,1,64,0.08620601147413254
2,1024,32,1,128,0.1360597088932991
2,1024,32,2,64,0.08691009134054184
2,1024,32,2,128,0.13641221448779106
2,1024,32,4,64,0.08649425581097603
2,1024,32,4,128,0.1359325833618641
2,1024,32,8,64,0.08550193160772324
2,1024,32,8,128,0.1376601867377758
2,1024,64,1,64,0.1541408710181713
2,1024,64,1,128,0.24930620566010475
2,1024,64,2,64,0.15372410416603088
2,1024,64,2,128,0.24914508685469627
2,1024,64,4,64,0.15471596270799637
2,1024,64,4,128,0.24885684251785278
2,1024,64,8,64,0.15375623479485512
2,1024,64,8,128,0.2493700012564659
2,1024,128,1,64,0.2838652580976486
2,1024,128,1,128,0.4630601033568382
2,1024,128,2,64,0.2830652520060539
2,1024,128,2,128,0.4619401879608631
2,1024,128,4,64,0.28300099074840546
2,1024,128,4,128,0.46680402010679245
2,1024,128,8,64,0.28520915657281876
2,1024,128,8,128,0.4691402427852154
2,2048,2,1,64,0.04793517291545868
2,2048,2,1,128,0.06831809878349304
2,2048,2,2,64,0.04879804328083992
