bs,seq,nh,nkv,hd,t_measured_ms
1,32,16,8,64,0.03916723653674126
1,32,32,1,64,0.04137493669986725
1,32,32,4,64,0.039614271372556686
1,32,64,1,64,0.04044733941555023
1,32,64,4,64,0.038718804717063904
1,32,128,1,64,0.03993511199951172
1,32,128,4,64,0.038878992199897766
1,64,2,1,64,0.03855908289551735
1,64,2,2,128,0.03871927037835121
1,64,2,8,128,-1.0
1,64,4,4,128,0.03779074177145958
1,64,8,2,64,0.037726014852523804
1,64,8,8,64,0.0382070429623127
1,64,16,1,128,0.03532692790031433
1,64,16,4,128,0.037758611142635345
1,64,32,1,128,0.0382070429623127
1,64,32,8,64,0.03849482163786888
1,64,64,1,128,0.03830296918749809
1,64,64,4,128,0.03692600876092911
1,64,64,8,128,0.038399361073970795
1,64,128,2,128,0.03846175968647003
1,128,2,1,64,0.03571063280105591
1,128,2,2,128,0.03903824836015701
1,128,4,1,128,0.03980705514550209
1,128,4,4,128,0.038046855479478836
1,128,8,1,128,0.03683101385831833
1,128,8,4,128,0.03903917968273163
1,128,16,4,64,0.03788713365793228
1,128,16,8,128,0.04028668627142906
1,128,32,4,64,0.040255021303892136
1,128,32,8,128,0.0392301008105278
1,128,64,2,128,0.03910204395651817
1,128,128,1,64,0.03801519051194191
1,128,128,4,64,0.038111116737127304
1,256,2,1,64,0.03858981654047966
1,256,2,4,64,-1.0
1,256,2,4,128,-1.0
1,256,4,1,64,0.03859121352434158
1,256,4,2,64,0.036735087633132935
1,256,4,2,128,0.04399893805384636
1,256,4,4,128,0.04527810961008072
1,256,8,1,128,0.044927000999450684
1,256,8,8,64,0.03868667408823967
1,256,16,2,64,0.03737490624189377
1,256,16,8,64,0.03647897392511368
1,256,32,2,64,0.0359988771378994
1,256,32,4,64,0.03702286630868912
1,256,64,1,64,0.03628712147474289
1,256,64,4,64,0.039359088987112045
1,256,128,1,64,0.039359088987112045
1,256,128,2,128,0.04345504567027092
1,256,128,8,128,0.04297494888305664
1,512,2,2,128,0.04412699490785599
1,512,2,4,128,-1.0
1,512,2,8,128,-1.0
1,512,4,1,128,0.045214779675006866
1,512,4,2,64,0.03929482772946358
1,512,4,4,128,0.04201475530862808
1,512,8,1,128,0.04361523315310478
1,512,8,4,64,0.043070875108242035
1,512,16,1,128,0.04460662603378296
1,512,16,4,128,0.04422292113304138
1,512,32,1,128,0.04457496106624603
1,512,32,4,128,0.04422292113304138
1,512,64,2,64,0.04323059692978859
1,512,64,4,128,0.05577411502599716
1,512,128,1,128,0.08719693869352341
1,512,128,4,128,0.086973886936903
1,1024,2,1,128,0.04310300573706627
1,1024,2,4,128,-1.0
1,1024,4,1,128,0.044254120439291
1,1024,4,4,64,0.04236586391925812
1,1024,8,1,128,0.05465419963002205
1,1024,8,4,64,0.042879022657871246
1,1024,16,1,64,0.04518311470746994
1,1024,16,4,64,0.04633422940969467
1,1024,16,8,128,0.059037934988737106
1,1024,32,4,64,0.057823024690151215
1,1024,32,8,128,0.08066976442933083
1,1024,64,2,128,0.13922806829214096
1,1024,128,1,64,0.15679607167840004
1,1024,128,4,64,0.15641236677765846
1,1024,128,8,128,0.2474491484463215
1,2048,2,4,64,-1.0
1,2048,4,1,128,0.06972579285502434
1,2048,4,4,128,0.0683818943798542
1,2048,8,1,128,0.08607795462012291
1,2048,8,8,128,0.08569378405809402
1,2048,16,2,64,0.08623814210295677
1,2048,16,8,64,0.08572498336434364
1,2048,32,2,64,0.14738785102963448
1,2048,32,4,128,0.2452414482831955
1,2048,64,2,64,0.2779131755232811
1,2048,64,4,128,0.4557310603559017
1,2048,128,2,64,0.5246889777481556
1,2048,128,4,128,0.872455071657896
1,3358,2,4,64,-1.0
1,3358,2,8,64,-1.0
1,3358,4,1,128,0.12889178469777107
1,3358,4,4,128,0.12866780161857605
1,3358,8,2,64,0.13225199654698372
1,3358,8,8,64,0.1322207972407341
1,3358,16,1,128,0.37602102383971214
1,3358,16,4,128,0.37630973383784294
1,3358,32,2,64,0.39954110980033875
1,3358,32,4,128,0.6361417472362518
1,3358,64,2,64,0.7611936889588833
1,3358,64,4,128,1.2658201158046722
1,3358,128,2,64,1.5135249122977257
1,3358,128,4,128,2.605109941214323
1,4096,4,1,128,0.1685391180217266
1,4096,4,4,64,0.1086047850549221
1,4096,4,8,128,-1.0
1,4096,8,2,64,0.15621911734342575
1,4096,8,4,64,0.15589920803904533
1,4096,16,1,64,0.2783602103590965
1,4096,16,4,64,0.27717603370547295
1,4096,16,8,128,0.4541953094303608
1,4096,32,2,128,0.8590146899223328
1,4096,64,1,64,0.9771883487701416
1,4096,64,4,64,1.021027099341154
1,4096,64,8,128,1.8224427476525307
1,4096,128,2,128,3.6844387650489807
1,4553,2,1,64,0.09458884596824646
1,4553,2,1,128,0.1378520391881466
1,4553,2,2,64,0.09427033364772797
1,4553,2,2,128,0.13730768114328384
1,4553,2,4,64,-1.0
1,4553,2,4,128,-1.0
1,4553,2,8,128,-1.0
1,4553,4,1,128,0.2725999802350998
1,4553,4,4,64,0.16325991600751877
1,4553,8,1,64,0.24482468143105507
1,4553,8,2,128,0.3936854191124439
1,4553,8,8,64,0.2411450259387493
1,4553,16,2,64,0.3822930157184601
1,4553,16,4,128,0.6201751530170441
1,4553,32,2,64,0.6476929411292076
1,4553,32,4,128,1.062688883394003
1,4553,64,2,64,1.3374332338571548
1,4553,64,4,128,2.2951350547373295
1,4553,128,2,64,2.6209489442408085
1,4553,128,4,128,4.638714715838432
1,8192,4,1,128,0.5148649215698242
1,8192,4,4,128,0.494321808218956
1,8192,8,2,64,0.5453289486467838
1,8192,8,4,64,0.536368228495121
1,8192,8,8,128,0.8730310946702957
1,8192,16,2,128,1.7722691409289837
1,8192,32,1,64,2.0528058521449566
1,8192,32,4,64,2.042918000370264
1,8192,32,8,128,3.742388915270567
1,8192,64,2,128,7.582567166537046
1,8192,128,1,64,8.151959162205458
1,8192,128,4,64,8.140374906361103
1,8192,128,8,128,14.760728925466537
1,8397,32,1,128,3.890576772391796
1,8397,32,8,64,2.173218410462141
1,8397,64,2,64,4.307716619223356
1,8397,64,4,128,7.73587403818965
1,8397,128,2,64,8.670312352478504
1,8397,128,4,128,15.46573406085372
1,10446,4,4,128,0.9826919995248318
1,10446,8,2,64,0.8603921160101891
1,10446,8,4,128,1.386391930282116
1,10446,16,1,64,1.6970722936093807
1,10446,16,2,128,2.9602358117699623
1,10446,32,1,64,3.3507533371448517
1,10446,32,4,64,3.353855572640896
1,10446,32,8,128,5.983572918921709
1,10446,64,2,128,12.000905349850655
1,10446,128,1,64,13.403360731899738
1,10446,128,4,64,13.377794064581394
1,10446,128,8,64,13.376384973526001
1,14267,4,4,64,0.9062462486326694
1,14267,8,1,128,2.782193012535572
1,14267,8,4,128,2.7948319911956787
1,14267,16,1,64,3.2144999131560326
1,14267,16,2,128,5.633726716041565
1,14267,32,1,128,11.276605073362589
1,14267,32,8,64,6.387465167790651
1,14267,64,1,128,22.248067893087864
1,14267,64,8,64,12.49849097803235
1,14267,128,1,128,44.292428996413946
1,14267,128,8,128,43.944086879491806
1,16384,32,1,64,8.243347983807325
1,16384,32,4,64,8.189620915800333
1,16384,32,8,128,15.019282698631287
1,16384,64,2,128,29.39087199047208
1,16384,128,1,64,32.5030698440969
1,16384,128,4,64,32.396226190030575
1,16384,128,8,128,57.979973033070564
1,18064,32,1,64,10.1632927544415
1,18064,32,4,64,10.12754999101162
1,18064,32,8,128,18.120537977665663
1,18064,64,2,128,35.822014790028334
1,18064,128,1,64,39.87140301615
1,18064,128,4,64,39.86820392310619
1,18064,128,8,128,71.00053038448095
1,18671,32,2,128,19.255321007221937
1,18671,64,1,64,21.163491066545248
1,18671,64,4,64,21.231009159237146
1,18671,64,8,128,37.90976386517286
1,18671,128,2,128,74.97190404683352
1,20042,2,1,64,1.0153311304748058
1,20042,2,1,128,1.5889792703092098
1,20042,2,2,64,0.9652520529925823
1,20042,2,2,128,1.5571070834994316
1,20042,2,4,64,-1.0
1,20042,2,4,128,-1.0
1,20042,2,8,64,-1.0
1,20042,2,8,128,-1.0
1,20042,4,1,64,1.5024528838694096
1,20042,4,1,128,2.5471909902989864
1,20042,4,2,64,1.6382252797484398
1,20042,4,2,128,2.8097745962440968
1,20042,4,4,64,1.6278568655252457
1,20042,4,4,128,2.801327034831047
1,20042,8,1,128,5.671389866620302
1,20042,8,2,128,5.65923098474741
1,20042,8,8,128,5.726172123104334
1,20042,16,2,64,6.312427576631308
1,20042,16,4,64,6.191854830831289
1,20042,16,8,128,11.330364271998405
1,20042,32,2,128,22.09578501060605
1,20042,64,1,64,24.258730933070183
1,20042,64,4,64,24.341320153325796
1,20042,64,8,128,43.4666289947927
1,20042,128,2,128,86.44191175699234
1,20397,2,1,64,1.0379860177636147
1,20397,2,1,128,1.6490407288074493
1,20397,2,2,64,0.9831390343606472
1,20397,2,2,128,1.5945793129503727
1,20397,2,4,64,-1.0
1,20397,2,4,128,-1.0
1,20397,2,8,64,-1.0
1,20397,2,8,128,-1.0
1,20397,4,1,64,1.5100366435945034
1,20397,4,1,128,2.908044960349798
1,20397,4,2,64,1.6870559193193913
1,20397,4,2,128,2.8633098118007183
1,20397,4,4,64,1.6791201196610928
1,20397,4,4,128,2.8719501569867134
1,20397,4,8,64,-1.0
1,20397,4,8,128,-1.0
1,20397,8,1,64,3.19248391315341
1,20397,8,1,128,5.818810313940048
1,20397,8,4,128,5.809272639453411
1,20397,16,1,128,11.695121880620718
1,20397,16,4,128,11.649427004158497
1,20397,32,1,128,22.82129880040884
1,20397,32,8,64,12.665973976254463
1,20397,64,1,128,45.20481871441007
1,20397,64,8,128,45.15506001189351
1,20397,128,2,128,90.13953385874629
1,27472,2,1,64,1.758829690515995
1,27472,2,1,128,2.87255784496665
1,27472,2,2,64,1.6627372242510319
1,27472,2,2,128,2.906029112637043
1,27472,2,4,64,-1.0
1,27472,2,4,128,-1.0
1,27472,2,8,64,-1.0
1,27472,2,8,128,-1.0
1,27472,4,1,64,2.960522659122944
1,27472,4,1,128,5.4639712907373905
1,27472,4,2,64,3.036168869584799
1,27472,4,2,128,5.398788955062628
1,27472,4,8,64,-1.0
1,27472,4,8,128,-1.0
1,27472,8,1,64,6.0325320810079575
1,27472,8,2,128,10.802187025547028
1,27472,8,8,128,10.77882805839181
1,27472,16,2,64,11.695601977407932
1,27472,16,4,128,20.847531966865063
1,27472,32,2,64,22.896401584148407
1,27472,32,4,128,41.171334218233824
1,27472,64,2,64,45.37851130589843
1,27472,64,4,128,80.38029307499528
1,27472,128,2,64,90.02987388521433
1,27472,128,4,128,159.505486022681
1,28451,8,8,64,6.324331276118755
1,28451,16,1,64,12.646518182009459
1,28451,16,2,128,22.508413065224886
1,28451,16,8,128,22.59209007024765
1,28451,32,2,128,44.10146223381162
1,28451,64,1,64,48.95617486909032
1,28451,64,4,64,48.99259004741907
1,28451,64,8,64,48.82088303565979
1,28451,128,1,128,172.08115523681045
1,28451,128,8,128,171.59614386036992
1,32768,32,1,64,32.38872904330492
1,32768,32,4,64,32.53038926050067
1,32768,32,8,128,58.087595738470554
1,32768,64,2,128,114.2807500436902
1,32768,128,1,64,127.59314710274339
1,32768,128,4,64,127.45746970176697
1,32768,128,8,128,224.65437604114413
1,33745,32,2,64,34.33174733072519
1,33745,32,4,128,61.068729031831026
1,33745,64,2,64,68.33031866699457
1,33745,64,4,128,122.30778997763991
1,33745,128,2,64,135.2769653312862
1,33745,128,4,128,240.07458612322807
1,33810,16,1,64,17.614133190363646
1,33810,16,2,128,31.458355020731688
1,33810,16,8,128,31.451602932065725
1,33810,32,2,128,61.574988067150116
1,33810,64,1,64,68.81948979571462
1,33810,64,4,64,68.79705796018243
1,33810,64,8,128,122.92162887752056
1,33810,128,2,128,241.16220511496067
1,35617,2,1,64,2.7748020365834236
1,35617,2,1,128,4.816825967282057
1,35617,2,2,64,2.767602913081646
1,35617,2,2,128,4.799801856279373
1,35617,2,4,64,-1.0
1,35617,2,4,128,-1.0
1,35617,2,8,64,-1.0
1,35617,2,8,128,-1.0
1,35617,4,1,64,5.053555127233267
1,35617,4,1,128,9.096642024815083
1,35617,4,2,64,5.051922984421253
1,35617,4,2,128,9.117729030549526
1,35617,4,4,64,5.0195083022117615
1,35617,4,4,128,9.091842919588089
1,35617,4,8,64,-1.0
1,35617,4,8,128,-1.0
1,35617,8,1,64,9.651954751461744
1,35617,8,1,128,17.40002678707242
1,35617,8,4,64,9.673585649579763
1,35617,8,8,64,9.658738039433956
1,35617,16,1,64,19.23357555642724
1,35617,16,2,128,34.4735668040812
1,35617,16,8,128,34.594394732266665
1,35617,32,2,128,67.9142982698977
1,35617,64,1,64,75.79695619642735
1,35617,64,4,64,75.8689851500094
1,35617,64,8,128,135.2599347010255
1,35617,128,2,128,267.9322296753526
1,35839,2,1,64,2.8589917346835136
1,35839,2,1,128,4.843641072511673
1,35839,2,2,64,2.7449792250990868
1,35839,2,2,128,4.870487842708826
1,35839,2,4,64,-1.0
1,35839,2,4,128,-1.0
1,35839,2,8,64,-1.0
1,35839,2,8,128,-1.0
1,35839,4,1,64,5.0664180889725685
1,35839,4,1,128,9.174400009214878
1,35839,4,2,64,5.090354010462761
1,35839,4,2,128,9.085922036319971
1,35839,4,4,64,5.091282073408365
1,35839,4,4,128,9.166209027171135
1,35839,4,8,64,-1.0
1,35839,4,8,128,-1.0
1,35839,8,1,64,9.692657738924026
1,35839,8,1,128,17.415865790098906
1,35839,8,2,128,17.358555924147367
1,35839,8,8,128,17.38556195050478
1,35839,16,2,64,19.296228885650635
1,35839,16,4,128,34.682103898376226
1,35839,32,1,64,38.63248880952597
1,35839,32,4,64,38.62567339092493
1,35839,32,8,128,68.80930997431278
1,35839,64,2,128,137.59126188233495
1,35839,128,1,64,151.6331727616489
1,35839,128,4,64,152.33347425237298
1,35839,128,8,128,269.78712202981114
1,39933,32,2,64,47.82576905563474
1,39933,32,4,128,85.95059206709266
1,39933,64,2,64,94.68625206500292
1,39933,64,4,128,169.81730610132217
1,39933,128,2,64,188.4808479808271
1,39933,128,4,128,329.97523294761777
1,40392,8,4,128,22.7380208671093
1,40392,16,1,128,44.28877867758274
1,40392,16,4,128,44.47021707892418
1,40392,32,1,128,88.02129188552499
1,40392,32,8,64,49.08119281753898
1,40392,64,1,128,173.8793789409101
1,40392,64,8,128,174.595199059695
1,40392,128,2,128,337.72127889096737
1,46594,2,1,64,4.3832059018313885
1,46594,2,1,128,7.834310177713633
1,46594,2,2,64,4.3343110010027885
1,46594,2,2,128,7.8972200863063335
1,46594,2,4,64,-1.0
1,46594,2,4,128,-1.0
1,46594,2,8,64,-1.0
1,46594,2,8,128,-1.0
1,46594,4,1,64,8.711277972906828
1,46594,4,1,128,15.672810841351748
1,46594,4,2,64,8.712877053767443
1,46594,4,2,128,15.677354764193296
1,46594,4,4,64,8.652174845337868
1,46594,4,4,128,15.5647499486804
1,46594,8,1,128,30.133687891066074
1,46594,8,4,128,30.055867042392492
1,46594,16,1,128,58.927382342517376
1,46594,16,4,128,58.838136959820986
1,46594,32,2,64,65.44390460476279
1,46594,32,4,128,116.73924420028925
1,46594,64,2,64,128.86559404432774
1,46594,64,4,128,230.05752637982368
1,46594,128,2,64,254.97404765337706
1,46594,128,4,128,451.40374498441815
1,49328,8,8,64,18.725430127233267
1,49328,16,1,64,36.7738869972527
1,49328,16,2,128,65.7896869815886
1,49328,16,8,128,65.87486900389194
1,49328,32,2,128,129.79756807908416
1,49328,64,1,64,144.04859533533454
1,49328,64,4,64,144.29748384281993
1,49328,64,8,128,256.64427364245057
1,49328,128,2,128,502.2230646573007
1,50639,2,1,64,4.762331023812294
1,50639,2,1,128,8.802955038845539
1,50639,2,2,64,4.837401211261749
1,50639,2,2,128,8.796618785709143
1,50639,2,4,64,-1.0
1,50639,2,4,128,-1.0
1,50639,2,8,64,-1.0
1,50639,2,8,128,-1.0
1,50639,4,1,64,9.728336706757545
1,50639,4,1,128,17.41068297997117
1,50639,4,2,64,9.654451161623001
1,50639,4,2,128,17.472633626312017
1,50639,4,4,64,9.71220899373293
1,50639,4,4,128,17.437241971492767
1,50639,4,8,64,-1.0
1,50639,4,8,128,-1.0
1,50639,8,1,64,19.352676812559366
1,50639,8,1,128,34.69237685203552
1,50639,8,2,128,34.85435713082552
1,50639,8,8,128,34.71608879044652
1,50639,16,2,64,38.512527011334896
1,50639,16,4,64,38.43387262895703
1,50639,16,8,64,38.49214408546686
1,50639,32,1,128,136.73103787004948
1,50639,32,8,64,76.56420301645994
1,50639,64,1,128,267.9411438293755
1,50639,64,8,128,267.90053583681583
1,50639,128,2,128,531.3112181611359
1,52118,2,1,64,5.721191875636578
1,52118,2,1,128,10.12843381613493
1,52118,2,2,64,5.6868563406169415
1,52118,2,2,128,10.076787788420916
1,52118,2,4,64,-1.0
1,52118,2,4,128,-1.0
1,52118,2,8,64,-1.0
1,52118,2,8,128,-1.0
1,52118,4,1,64,10.751585010439157
1,52118,4,1,128,19.10070702433586
1,52118,4,2,64,10.754017159342766
1,52118,4,2,128,19.164576660841703
1,52118,4,4,64,10.733217932283878
1,52118,4,4,128,18.970374949276447
1,52118,4,8,64,-1.0
1,52118,4,8,128,-1.0
1,52118,8,1,64,20.726967602968216
1,52118,8,1,128,36.968871019780636
1,52118,8,4,64,20.6479299813509
1,52118,8,8,64,20.71970421820879
1,52118,16,1,64,40.79340910539031
1,52118,16,2,128,73.09078797698021
1,52118,16,8,128,73.06954078376293
1,52118,32,2,128,144.35919327661395
1,52118,64,1,64,160.22779513150454
1,52118,64,4,64,160.8093143440783
1,52118,64,8,64,160.86550476029515
1,52118,128,1,128,562.8634640015662
1,52118,128,8,128,562.4895226210356
1,57039,32,2,64,96.71425493434072
1,57039,32,4,128,172.40170994773507
1,57039,64,2,64,192.10078613832593
1,57039,64,4,128,339.52523209154606
1,57039,128,2,64,379.6546910889447
1,57039,128,4,128,671.5319007635117
1,62003,8,4,128,52.70004691556096
1,62003,16,1,128,103.46606746315956
1,62003,16,4,128,103.82474632933736
1,62003,32,2,64,114.07812684774399
1,62003,32,4,128,204.21307487413287
1,62003,64,2,64,225.59802001342177
1,62003,64,4,128,399.7187693603337
1,62003,128,2,64,449.3569298647344
1,62003,128,4,128,794.6504042483866
1,65536,8,4,128,58.81861876696348
1,65536,16,1,128,114.50442671775818
1,65536,16,4,128,114.62922394275665
1,65536,32,1,64,127.8914287686348
1,65536,32,4,64,127.84237507730722
1,65536,32,8,128,227.39641601219773
1,65536,64,2,128,447.2983777523041
1,65536,128,1,64,501.15288188681006
1,65536,128,4,64,501.24753592535853
1,65536,128,8,128,890.6895108520985
1,65962,32,2,128,229.9229078926146
1,65962,64,1,64,256.2311110086739
1,65962,64,4,64,257.0484592579305
1,65962,64,8,128,451.31171587854624
1,65962,128,2,128,899.4808583520353
1,67276,2,1,64,8.883514907211065
1,67276,2,1,128,15.463442075997591
1,67276,2,2,64,8.554339874535799
1,67276,2,2,128,15.416467096656561
1,67276,2,4,64,-1.0
1,67276,2,4,128,-1.0
1,67276,2,8,64,-1.0
1,67276,2,8,128,-1.0
1,67276,4,1,64,17.12928805500269
1,67276,4,1,128,30.76279303058982
1,67276,4,2,64,17.10048783570528
1,67276,4,2,128,30.814567115157843
1,67276,4,4,64,17.22160493955016
1,67276,4,4,128,30.726857017725706
1,67276,4,8,64,-1.0
1,67276,4,8,128,-1.0
1,67276,8,1,64,34.272590186446905
1,67276,8,1,128,61.681868974119425
1,67276,8,4,64,34.101874101907015
1,67276,8,8,64,34.09681934863329
1,67276,16,1,64,67.40181799978018
1,67276,16,2,128,119.8683399707079
1,67276,16,8,128,120.76601292937994
1,67276,32,2,128,237.76300204917789
1,67276,64,1,64,265.0975645519793
1,67276,64,4,64,266.59016963094473
1,67276,64,8,128,469.59485998377204
1,67276,128,2,128,933.3662679418921
1,76000,2,1,64,11.08880015090108
1,76000,2,1,128,19.636130891740322
1,76000,2,2,64,10.920388158410788
1,76000,2,2,128,19.64173000305891
1,76000,2,4,64,-1.0
1,76000,2,4,128,-1.0
1,76000,2,8,64,-1.0
1,76000,2,8,128,-1.0
1,76000,4,1,64,21.771850995719433
1,76000,4,1,128,39.02202798053622
1,76000,4,2,64,21.742379758507013
1,76000,4,2,128,38.99357980117202
1,76000,4,4,64,21.732715889811516
1,76000,4,4,128,39.47478299960494
1,76000,4,8,64,-1.0
1,76000,4,8,128,-1.0
1,76000,8,1,64,43.31957921385765
1,76000,8,1,128,77.6482243090868
1,76000,8,4,128,77.38474337384105
1,76000,16,1,128,153.941604308784
1,76000,16,4,128,153.6147971637547
1,76000,32,2,64,170.57231487706304
1,76000,32,4,128,300.33889692276716
1,76000,64,2,64,338.7189330533147
1,76000,64,4,128,598.8543508574367
1,76000,128,2,64,673.1015928089619
1,76000,128,4,128,1199.3465130217373
1,78568,8,4,128,84.06005101278424
1,78568,16,1,128,166.0287962295115
1,78568,16,4,128,165.4881057329476
1,78568,32,1,128,325.83122607320547
1,78568,32,8,128,324.62812028825283
1,78568,64,2,128,641.1729599349201
1,78568,128,1,64,719.1359596326947
1,78568,128,4,64,719.1546796821058
1,78568,128,8,128,1284.3090132810175
1,79983,32,2,128,335.94586001709104
1,79983,64,1,64,374.94484009221196
1,79983,64,4,64,374.5328192599118
1,79983,64,8,128,663.8446282595396
1,79983,128,2,128,1328.9440721273422
1,83747,2,1,64,13.366633094847202
1,83747,2,1,128,24.009048007428646
1,83747,2,2,64,13.295850716531277
1,83747,2,2,128,23.94821774214506
1,83747,2,4,64,-1.0
1,83747,2,4,128,-1.0
1,83747,2,8,64,-1.0
1,83747,2,8,128,-1.0
1,83747,4,1,64,26.65035566315055
1,83747,4,1,128,47.903474885970354
1,83747,4,2,64,26.662612333893776
1,83747,4,2,128,47.84274008125067
1,83747,4,4,64,26.659059803932905
1,83747,4,4,128,48.08455798774958
1,83747,4,8,64,-1.0
1,83747,4,8,128,-1.0
1,83747,8,1,64,53.20762610062957
1,83747,8,1,128,95.80595698207617
1,83747,8,4,64,53.11908479779959
1,83747,8,8,64,53.166443947702646
1,83747,16,1,64,105.58125795796514
1,83747,16,2,128,188.5750968940556
1,83747,16,8,128,188.51256975904107
1,83747,32,2,128,368.6058041639626
1,83747,64,1,64,411.43254516646266
1,83747,64,4,64,411.4228170365095
1,83747,64,8,128,729.6802806667984
1,83747,128,2,128,1456.6249828785658
1,83768,2,1,64,13.303594663739204
1,83768,2,1,128,23.985145147889853
1,83768,2,2,64,13.295243959873915
1,83768,2,2,128,23.987832944840193
1,83768,2,4,64,-1.0
1,83768,2,4,128,-1.0
1,83768,2,8,64,-1.0
1,83768,2,8,128,-1.0
1,83768,4,1,64,26.655638124793768
1,83768,4,1,128,48.244043719023466
1,83768,4,2,64,26.69384516775608
1,83768,4,2,128,47.87077289074659
1,83768,4,4,64,26.673653163015842
1,83768,4,4,128,47.901876736432314
1,83768,4,8,64,-1.0
1,83768,4,8,128,-1.0
1,83768,8,1,64,53.07464115321636
1,83768,8,1,128,95.34744499251246
1,83768,8,2,128,95.29461991041899
1,83768,8,8,128,95.42207326740026
1,83768,16,2,64,105.26594938710332
1,83768,16,4,64,105.42066488415003
1,83768,16,8,64,105.43090384453535
1,83768,32,1,128,365.7718962058425
1,83768,32,8,64,207.90524408221245
1,83768,64,1,128,728.6696243099868
1,83768,64,8,64,410.3523241356015
1,83768,128,1,128,1453.3981890417635
1,83768,128,8,128,1450.5424536764622
1,87835,32,2,128,405.2001489326358
1,87835,64,1,64,451.23560912907124
1,87835,64,4,64,450.8429802954197
1,87835,64,8,64,451.15753170102835
1,87835,128,1,128,1600.7321821525693
1,87835,128,8,128,1600.628532934934
1,93030,32,2,128,450.7718631066382
1,93030,64,1,64,505.22751407697797
1,93030,64,4,64,505.54267410188913
1,93030,64,8,64,505.08614210411906
1,93030,128,1,128,1795.6659509800375
1,93030,128,8,128,1793.0761147290468
1,93233,32,2,128,453.33882281556726
1,93233,64,1,64,507.9005337320268
1,93233,64,4,64,507.4987201951444
1,93233,64,8,128,900.7733799517155
1,93233,128,2,128,1802.932284772396
1,94976,2,1,64,17.621276900172234
1,94976,2,1,128,32.25824562832713
1,94976,2,2,64,17.601405270397663
1,94976,2,2,128,32.12512983009219
1,94976,2,4,64,-1.0
1,94976,2,4,128,-1.0
1,94976,2,8,64,-1.0
1,94976,2,8,128,-1.0
1,94976,4,1,64,35.293241031467915
1,94976,4,1,128,62.305350322276354
