M,N,K,t_measured_ms
2,8981,7269,0.1281406730413437
2,8981,8766,0.14844420365989208
2,8981,9075,0.1539001241326332
2,8981,10509,0.17354823648929596
2,8981,10968,0.1832433044910431
2,8981,12102,0.19810697995126247
2,8981,13315,0.21461863070726395
2,8981,15086,0.23909821175038815
2,8981,16384,0.2527299802750349
2,11223,1144,0.038686906918883324
2,11223,2048,0.08049397729337215
2,11223,2510,0.07427018135786057
2,11223,3213,0.08826935663819313
2,11223,5338,0.12297299690544605
2,11223,6517,0.1455324236303568
2,11223,7234,0.15852437354624271
2,11223,8192,0.17791567370295525
2,11223,8968,0.19170762971043587
2,11223,9495,0.20289071835577488
2,11223,10776,0.22882642224431038
2,11223,11128,0.23330631665885448
2,11223,13014,0.2647934015840292
2,11223,13856,0.27132127434015274
2,11223,16048,0.3056891728192568
2,11905,361,0.025424174964427948
2,11905,1024,0.03596697933971882
2,11905,1907,0.0755181536078453
2,11905,2509,0.07390184327960014
2,11905,3213,0.08772523142397404
2,11905,4507,0.10807742364704609
2,11905,5756,0.130749074742198
2,11905,6918,0.15220395289361477
2,11905,8149,0.17604348249733448
2,11905,8795,0.18477928824722767
2,11905,9110,0.19137142226099968
2,11905,10566,0.2177390269935131
2,11905,11015,0.22655446082353592
2,11905,12379,0.26632961817085743
2,11905,13681,0.2809208817780018
2,11905,15919,0.3179125487804413
2,11982,256,0.025966903194785118
2,11982,779,0.033679185435175896
2,11982,1205,0.03974279388785362
2,11982,2048,0.05001528188586235
2,11982,2510,0.05404697731137276
2,11982,3213,0.08642999455332756
2,11982,4738,0.07539009675383568
2,11982,5756,0.0850060023367405
2,11982,6918,0.09732530452311039
2,11982,8149,0.1740921288728714
2,11982,8795,0.1842996571213007
2,11982,9110,0.11962885037064552
2,11982,10566,0.13585295528173447
2,11982,11015,0.22581848315894604
2,11982,13014,0.1608764287084341
2,11982,13681,0.2786016557365656
2,11982,16048,0.19148318096995354
2,13695,361,0.025551067665219307
2,13695,1024,0.0359509140253067
2,13695,1907,0.08401391096413136
2,13695,2509,0.07995008490979671
2,13695,3213,0.09435019455850124
2,13695,4738,0.12410897761583328
2,13695,6201,0.15642796643078327
2,13695,6918,0.17038010992109776
2,13695,8149,0.19705109298229218
2,13695,8795,0.20549912005662918
2,13695,9110,0.21556299179792404
2,13695,10566,0.24453806690871716
2,13695,11015,0.25240983814001083
2,13695,12379,0.2818333450704813
2,13695,13681,0.3066323697566986
2,13695,15919,0.3530790563672781
2,13914,256,0.028574839234352112
2,13914,512,0.02913549542427063
2,13914,1024,0.03923103213310242
2,13914,1907,0.08598202839493752
2,13914,2510,0.05785468965768814
2,13914,3213,0.09238207712769508
2,13914,4738,0.0853098463267088
2,13914,6201,0.1550999004393816
2,13914,6937,0.16753189265727997
2,13914,8192,0.12457300908863544
2,13914,8968,0.13127620331943035
2,13914,9495,0.2168426290154457
2,13914,10776,0.1510682050138712
2,13914,11128,0.15450804494321346
2,13914,12379,0.2734172157943249
2,13914,13856,0.1867308747023344
2,13914,15919,0.3425520844757557
2,14688,361,0.023199478164315224
2,14688,1024,0.029118964448571205
2,14688,1907,0.08681393228471279
2,14688,2509,0.11086137965321541
2,14688,4133,0.16569183208048344
2,14688,5647,0.2210026141256094
2,14688,6918,0.10225269943475723
2,14688,7269,0.2733210567384958
2,14688,8766,0.12145284563302994
2,14688,8977,0.33570360392332077
2,14688,10404,0.14050793834030628
2,14688,10864,0.11178874410688877
2,14688,11354,0.14985236339271069
2,14688,13014,0.16829953528940678
2,14688,13681,0.5034757778048515
2,14688,16048,0.15406054444611073
2,16384,256,0.027166912332177162
2,16384,779,0.03268709406256676
2,16384,1144,0.029102899134159088
2,16384,1907,0.08830148726701736
2,16384,2510,0.0544949434697628
2,16384,3213,0.13332488015294075
2,16384,5338,0.08322973735630512
2,16384,6517,0.2508100587874651
2,16384,7234,0.10370975360274315
2,16384,8192,0.09330990724265575
2,16384,8795,0.32959203235805035
2,16384,9495,0.356870936229825
2,16384,10864,0.11628540232777596
2,16384,11128,0.1191010233014822
2,16384,12102,0.15767640434205532
2,16384,13315,0.489251920953393
2,16384,15919,0.578450271859765
2,16698,512,0.028447480872273445
2,16698,1024,0.029727350920438766
2,16698,1743,0.08270144462585449
2,16698,2287,0.10174140334129333
2,16698,3213,0.13428390957415104
2,16698,5338,0.09390176273882389
2,16698,6517,0.24962611496448517
2,16698,7234,0.11975690722465515
2,16698,8192,0.1299646683037281
2,16698,8968,0.14223577454686165
2,16698,9110,0.14490890316665173
2,16698,10404,0.16069994308054447
2,16698,10776,0.166427344083786
2,16698,11128,0.17025182023644447
2,16698,12379,0.45632501132786274
2,16698,13856,0.20559504628181458
2,16698,15919,0.5822409875690937
2,22485,779,0.03388756886124611
2,22485,1024,0.05222298204898834
2,22485,2048,0.09454204700887203
2,22485,2510,0.11118198744952679
2,22485,4096,0.16652396880090237
2,22485,5338,0.2122507430613041
2,22485,6517,0.25511346757411957
2,22485,7234,0.2791930455714464
2,22485,8479,0.32408791594207287
2,22485,8977,0.3408072516322136
2,22485,10404,0.3922784235328436
2,22485,10864,0.40907785296440125
2,22485,11354,0.4257494583725929
2,22485,13249,0.49334834329783916
2,22485,14925,0.5552340298891068
2,22485,16135,0.6000809371471405
2,23469,779,0.033935531973838806
2,23469,1205,0.06519840098917484
2,23469,2108,0.09681354276835918
2,23469,2510,0.11082948185503483
2,23469,4096,0.16554794274270535
2,23469,5338,0.21273107267916203
2,23469,6517,0.25554606691002846
2,23469,7234,0.2815129701048136
2,23469,8479,0.32511213794350624
2,23469,8977,0.3436880651861429
2,23469,10404,0.39456645026803017
2,23469,10864,0.4099260549992323
2,23469,11354,0.4270775243639946
2,23469,13249,0.4983397666364908
2,23469,14925,0.5584338214248419
2,23469,16135,0.6000015418976545
2,24548,779,0.033711548894643784
2,24548,1743,0.08532591164112091
2,24548,2287,0.10430160909891129
2,24548,2826,0.12289313599467278
2,24548,4507,0.18393178470432758
2,24548,5756,0.1458846963942051
2,24548,6693,0.2632578834891319
2,24548,8149,0.31564035452902317
2,24548,8795,0.33797556534409523
2,24548,9495,0.3634628374129534
2,24548,10864,0.2553858794271946
2,24548,11354,0.2670655958354473
2,24548,13014,0.3024886827915907
2,24548,13681,0.5157154519110918
2,24548,16048,0.3597510512918234
2,24807,256,0.022126827389001846
2,24807,512,0.028030946850776672
2,24807,1024,0.05446304567158222
2,24807,1907,0.09070150554180145
2,24807,2509,0.11148536577820778
2,24807,3213,0.13678055256605148
2,24807,4738,0.1913551241159439
2,24807,6201,0.24396204389631748
2,24807,6937,0.2712574787437916
2,24807,8192,0.31506456434726715
2,24807,8968,0.3444240428507328
2,24807,9495,0.36495085805654526
2,24807,10776,0.4081660881638527
2,24807,11128,0.42405351996421814
2,24807,13014,0.492611899971962
2,24807,13856,0.5224668420851231
2,24807,16048,0.6024816539138556
2,25346,512,0.027695205062627792
2,25346,790,0.031630974262952805
2,25346,1743,0.08467002771794796
2,25346,2509,0.1114050392061472
2,25346,3213,0.137996394187212
2,25346,4738,0.12460513971745968
2,25346,6201,0.2456421498209238
2,25346,6937,0.27010543271899223
2,25346,8479,0.3277519717812538
2,25346,8977,0.3461840096861124
2,25346,10404,0.24656974710524082
2,25346,10864,0.25644199922680855
2,25346,11354,0.26765745133161545
2,25346,13249,0.500579597428441
2,25346,14925,0.5628345534205437
2,25346,16135,0.6060809828341007
2,25832,1907,0.08918158710002899
2,25832,2509,0.11214101687073708
2,25832,3213,0.13780477456748486
2,25832,4738,0.1259809359908104
2,25832,6517,0.2565376926213503
2,25832,7234,0.18333899788558483
2,25832,8192,0.15153316780924797
2,25832,8968,0.1634040381759405
2,25832,9110,0.22409018129110336
2,25832,10509,0.40263007394969463
2,25832,11015,0.4214774817228317
2,25832,13014,0.31552836298942566
2,25832,13856,0.24269800633192062
2,25832,15919,0.5992655642330647
2,26195,361,0.025903573259711266
2,26195,790,0.03521493636071682
2,26195,1205,0.06511854007840157
2,26195,2108,0.09812531061470509
2,26195,2642,0.11665304191410542
2,26195,4133,0.17310003750026226
2,26195,5647,0.2264904323965311
2,26195,6693,0.2650492824614048
2,26195,7269,0.2857849467545748
2,26195,8766,0.33991201780736446
2,26195,9075,0.35162363201379776
2,26195,10509,0.40360610000789165
2,26195,10968,0.42078946717083454
2,26195,12102,0.46218070201575756
2,26195,13315,0.5067076999694109
2,26195,15086,0.5707538221031427
2,26195,16384,0.6172491703182459
2,26362,1024,0.05742302164435387
2,26362,1907,0.09028613567352295
2,26362,2509,0.11188513599336147
2,26362,3213,0.13863644562661648
2,26362,4738,0.19388366490602493
2,26362,6517,0.2585060428828001
2,26362,7234,0.18375529907643795
2,26362,8192,0.20425091497600079
2,26362,8968,0.2233067061752081
2,26362,9110,0.22609089501202106
2,26362,10566,0.26050605811178684
2,26362,10968,0.26845745742321014
2,26362,12102,0.29551307670772076
2,26362,13315,0.5084837321192026
2,26362,15086,0.3259279765188694
2,26362,16135,0.6128011737018824
2,26616,1024,0.038911122828722
2,26616,2048,0.05683070048689842
2,26616,2509,0.1140290405601263
2,26616,4133,0.17204415053129196
2,26616,5647,0.22767437621951103
2,26616,6918,0.17749937251210213
2,26616,7234,0.1836435403674841
2,26616,8479,0.330920098349452
2,26616,9075,0.3523270133882761
2,26616,10566,0.2604734618216753
2,26616,10968,0.1898349728435278
2,26616,12102,0.296873040497303
2,26616,13315,0.5101636052131653
2,26616,15086,0.32621598802506924
2,26616,16135,0.6123848725110292
2,28760,1024,0.041614752262830734
2,28760,1907,0.0911979004740715
2,28760,2509,0.1143328845500946
2,28760,3213,0.14046067371964455
2,28760,4738,0.1967309508472681
2,28760,6517,0.26354589499533176
2,28760,7234,0.1884761732071638
2,28760,8192,0.15945197083055973
2,28760,8795,0.34839194267988205
2,28760,9495,0.37410249933600426
2,28760,10776,0.20364299416542053
2,28760,11128,0.20818691700696945
2,28760,12379,0.4816038999706507
2,28760,13856,0.2554182428866625
2,28760,15919,0.6147848907858133
2,30348,361,0.026767142117023468
2,30348,779,0.04687905311584473
2,30348,1144,0.06303796544671059
2,30348,2048,0.09553367272019386
2,30348,2510,0.11436548084020615
2,30348,4096,0.17412356100976467
2,30348,5338,0.1462525688111782
2,30348,6517,0.2655293792486191
2,30348,7234,0.19151577726006508
2,30348,8192,0.21239463239908218
2,30348,8968,0.2320106141269207
2,30348,9110,0.23554591462016106
2,30348,10566,0.27084117755293846
2,30348,10968,0.2805690746754408
2,30348,12102,0.30810502357780933
2,30348,13315,0.5216989666223526
2,30348,15086,0.38837408646941185
2,30348,16384,0.41941343806684017
2,30909,779,0.04679872654378414
2,30909,1205,0.0670549925416708
2,30909,2108,0.10031741112470627
2,30909,2642,0.12026913464069366
2,30909,4133,0.17625163309276104
2,30909,5647,0.23394590243697166
2,30909,6918,0.28245686553418636
2,30909,8149,0.32940017990767956
2,30909,8795,0.3526476211845875
2,30909,9110,0.3660230431705713
2,30909,10509,0.41767000220716
2,30909,11015,0.437301117926836
2,30909,12379,0.48875599168241024
2,30909,13681,0.5373950116336346
2,30909,15919,0.6247039418667555
2,31902,256,0.023870961740612984
2,31902,361,0.026494963094592094
2,31902,512,0.028606969863176346
2,31902,790,0.04838267341256142
2,31902,1907,0.09228568524122238
2,31902,2509,0.11569354683160782
2,31902,3213,0.14162855222821236
2,31902,4738,0.20095519721508026
2,31902,6201,0.254681333899498
2,31902,6937,0.2840729430317879
2,31902,8192,0.21506636403501034
2,31902,8968,0.2343142405152321
2,31902,9110,0.2390660811215639
2,31902,10566,0.2903125714510679
2,31902,10968,0.30020088888704777
2,31902,12102,0.3276080824434757
2,31902,13315,0.527587253600359
2,31902,15086,0.4010621923953295
2,31902,16135,0.6338725797832012
2,32768,1205,0.06691040471196175
2,32768,2108,0.10132603347301483
2,32768,2642,0.12068497017025948
2,32768,4133,0.17967494204640388
2,32768,5647,0.23605790920555592
2,32768,6918,0.18841121345758438
2,32768,7269,0.2992250956594944
2,32768,8766,0.21439464762806892
2,32768,9075,0.3672228194773197
2,32768,10566,0.24973810650408268
2,32768,10968,0.2109869383275509
2,32768,12102,0.28242520056664944
2,32768,13315,0.5286268424242735
2,32768,15086,0.341752078384161
2,32768,16135,0.6371838971972466
2,34372,2048,0.09812531061470509
2,34372,2510,0.11726166121661663
2,34372,3213,0.14417222701013088
2,34372,4738,0.2038991078734398
2,34372,6201,0.2594331745058298
2,34372,6937,0.2876890357583761
2,34372,8192,0.3671268932521343
2,34372,8968,0.40381448343396187
2,34372,9495,0.3863105084747076
2,34372,10776,0.4792199470102787
2,34372,11128,0.4939241334795952
2,34372,13014,0.5751694552600384
2,34372,13856,0.6089932285249233
2,34372,16048,0.7006390951573849
2,34660,1024,0.05987030453979969
2,34660,1907,0.0934060662984848
2,34660,2509,0.11692498810589314
2,34660,3213,0.1441726926714182
2,34660,4738,0.20330725237727165
2,34660,6201,0.2587779890745878
2,34660,6937,0.2875928767025471
2,34660,8192,0.3671431913971901
2,34660,8968,0.40371809154748917
2,34660,9495,0.3882788587361574
2,34660,10776,0.48075616359710693
2,34660,11128,0.4951395094394684
2,34660,13014,0.5725938826799393
2,34660,13856,0.608945032581687
2,34660,16048,0.7019664626568556
2,34850,779,0.050462549552321434
2,34850,1205,0.06689410656690598
2,34850,2108,0.1011015847325325
2,34850,2642,0.12214109301567078
2,34850,4133,0.18086005002260208
2,34850,5647,0.2380581572651863
2,34850,6693,0.27957698330283165
2,34850,7269,0.30325655825436115
2,34850,8766,0.3946300130337477
2,34850,9075,0.37325499579310417
2,34850,10509,0.4297338891774416
2,34850,10864,0.48293243162333965
2,34850,11354,0.5074914079159498
2,34850,13249,0.5332031287252903
2,34850,14925,0.6023694295436144
2,34850,16135,0.6488319486379623
2,35906,1144,0.0646545086055994
2,35906,1743,0.08791731670498848
2,35906,2509,0.11809286661446095
2,35906,3213,0.146395992487669
2,35906,4738,0.20551495254039764
2,35906,6201,0.2630495000630617
2,35906,6937,0.2919610124081373
2,35906,8192,0.3674307372421026
2,35906,8968,0.404133927077055
2,35906,9495,0.3930625971406698
2,35906,10776,0.4419249016791582
2,35906,11128,0.4568689037114382
2,35906,13014,0.5333309527486563
2,35906,13856,0.5635221023112535
2,35906,16048,0.7014542352408171
2,36285,512,0.029471004381775856
2,36285,790,0.05207909271121025
2,36285,1205,0.06833462975919247
2,36285,2108,0.10316562838852406
2,36285,2642,0.12287707068026066
2,36285,4133,0.18271524459123611
2,36285,5647,0.24239416234195232
2,36285,6693,0.2829208970069885
2,36285,8149,0.33991201780736446
2,36285,8795,0.36634295247495174
2,36285,9110,0.3773828502744436
2,36285,10566,0.43515744619071484
2,36285,11015,0.45419693924486637
2,36285,12102,0.4944200627505779
2,36285,13315,0.5436507053673267
2,36285,15086,0.6159211043268442
2,36285,16384,0.6625761743634939
2,36850,2108,0.10207714512944221
2,36850,2642,0.12356415390968323
2,36850,4133,0.18282723613083363
2,36850,5647,0.2416579518467188
2,36850,6693,0.28274510987102985
2,36850,7269,0.30596042051911354
2,36850,8766,0.39506307803094387
2,36850,9075,0.37674233317375183
2,36850,10509,0.43560564517974854
2,36850,10968,0.4895399324595928
2,36850,12102,0.536658801138401
2,36850,13315,0.5436190403997898
2,36850,15086,0.6614241283386946
2,36850,16384,0.7149905432015657
2,36986,2048,0.09993370622396469
2,36986,2642,0.12369314208626747
2,36986,4133,0.18383539281785488
2,36986,5647,0.24154596030712128
2,36986,6693,0.284841051325202
2,36986,7269,0.3072088584303856
2,36986,8766,0.39530196227133274
2,36986,9075,0.37885410711169243
2,36986,10509,0.4350936505943537
2,36986,10968,0.4912838339805603
2,36986,12102,0.5385149270296097
2,36986,13315,0.5454269703477621
2,36986,15086,0.6637759506702423
2,36986,16384,0.716351205483079
2,37797,1907,0.09494135156273842
2,37797,2509,0.11900532990694046
2,37797,3213,0.14653988182544708
2,37797,4738,0.20754709839820862
2,37797,5756,0.24728989228606224
2,37797,6918,0.29352912679314613
2,37797,8149,0.34176697954535484
2,37797,8795,0.36687077954411507
2,37797,9110,0.38101524114608765
2,37797,10566,0.4377493169158697
2,37797,11128,0.4608046729117632
2,37797,13014,0.5352022126317024
2,37797,13856,0.5673461128026247
2,37797,16048,0.656224088743329
2,38032,361,0.026831170544028282
2,38032,779,0.05127838812768459
2,38032,1024,0.047359149903059006
2,38032,1907,0.0958216842263937
2,38032,2510,0.1190530601888895
2,38032,4096,0.11519785039126873
2,38032,4738,0.22498657926917076
2,38032,6201,0.26360945776104927
2,38032,6937,0.2929852344095707
2,38032,8192,0.19690720364451408
2,38032,8795,0.366375083103776
2,38032,9495,0.3951746039092541
2,38032,10776,0.25135395117104053
2,38032,11015,0.45586121268570423
2,38032,13014,0.5744982045143843
2,38032,13856,0.3193039447069168
2,38032,15086,0.6591032724827528
2,38542,256,0.024431617930531502
2,38542,512,0.029423506930470467
2,38542,790,0.052143121138215065
2,38542,1205,0.06847851909697056
2,38542,2048,0.09860517457127571
2,38542,2642,0.1233729999512434
2,38542,4133,0.18434738740324974
2,38542,5338,0.231210608035326
2,38542,6517,0.27898489497601986
2,38542,7234,0.33208797685801983
2,38542,8766,0.36821491084992886
2,38542,9075,0.3811749629676342
2,38542,10509,0.4397809971123934
2,38542,11015,0.45813247561454773
2,38542,12379,0.5120348650962114
2,38542,13681,0.563266221433878
2,38542,15919,0.6557281594723463
2,38727,256,0.023903558030724525
2,38727,512,0.029439106583595276
2,38727,790,0.05238247103989124
2,38727,1144,0.06514997221529484
2,38727,2048,0.09980541653931141
2,38727,2510,0.12062094174325466
2,38727,4096,0.18220325000584126
2,38727,5338,0.23284251801669598
2,38727,6693,0.28557702898979187
2,38727,7269,0.3093206323683262
2,38727,8766,0.3684710245579481
2,38727,9075,0.3810625057667494
2,38727,10509,0.44072559103369713
2,38727,10968,0.45643700286746025
2,38727,12102,0.5025791469961405
2,38727,13315,0.5508982576429844
2,38727,15086,0.6226729601621628
2,38727,16384,0.6735189817845821
2,41679,1743,0.09180605411529541
2,41679,2287,0.1124613918364048
2,41679,2826,0.13343687169253826
2,41679,4507,0.2024110872298479
2,41679,5756,0.2536899410188198
2,41679,6918,0.30116084963083267
2,41679,8149,0.35010348074138165
2,41679,8795,0.3758466336876154
2,41679,9110,0.3883906174451113
2,41679,10566,0.44779712334275246
2,41679,11015,0.466836616396904
2,41679,12379,0.5217788275331259
2,41679,13681,0.5742418579757214
2,41679,15919,0.6648642010986805
2,45085,256,0.02507120370864868
2,45085,361,0.027279136702418327
2,45085,512,0.03571086563169956
2,45085,1024,0.061198603361845016
2,45085,1907,0.0990857370197773
2,45085,2509,0.12343702837824821
2,45085,3213,0.15345239080488682
2,45085,4738,0.21599442698061466
2,45085,6201,0.2778975758701563
2,45085,6937,0.30847243033349514
2,45085,8192,0.3599594347178936
2,45085,8968,0.3922621253877878
2,45085,9495,0.41522132232785225
2,45085,10776,0.4690603818744421
2,45085,11128,0.4825964570045471
2,45085,13014,0.5637300200760365
2,45085,13856,0.5984334275126457
2,45085,16048,0.6910392548888922
2,45120,361,0.027263537049293518
2,45120,790,0.05348655395209789
2,45120,1205,0.07146992720663548
2,45120,2048,0.07548579014837742
2,45120,2510,0.12601236812770367
2,45120,4096,0.12500490993261337
2,45120,5338,0.2452419139444828
2,45120,6517,0.29480899684131145
2,45120,7234,0.3247917629778385
2,45120,8479,0.3764387220144272
2,45120,8977,0.39672665297985077
2,45120,10404,0.45712455175817013
2,45120,10864,0.3011762164533138
2,45120,11354,0.49549154937267303
2,45120,13249,0.5753939040005207
2,45120,14925,0.6453278474509716
2,45120,16135,0.694159185513854
2,45445,1907,0.09932555258274078
2,45445,2509,0.12442842125892639
2,45445,3213,0.15428406186401844
2,45445,4738,0.21674600429832935
2,45445,6201,0.27784937992691994
2,45445,6937,0.3088728990405798
2,45445,8192,0.36211940459907055
2,45445,8968,0.3940064925700426
2,45445,9495,0.4171414766460657
2,45445,10776,0.4702762234956026
2,45445,11128,0.4836202133446932
2,45445,13014,0.563537934795022
2,45445,13856,0.5981936119496822
2,45445,16048,0.6912951357662678
2,45677,779,0.052734510973095894
2,45677,1144,0.06676628254354
2,45677,2048,0.1036620233207941
2,45677,2642,0.12969295494258404
2,45677,4133,0.1914515160024166
2,45677,5647,0.25631324388086796
2,45677,6693,0.2994649112224579
2,45677,7234,0.3211766015738249
2,45677,8479,0.3744389396160841
2,45677,8977,0.3946141805499792
2,45677,10404,0.45605236664414406
2,45677,10864,0.47424458898603916
2,45677,11354,0.49546011723577976
2,45677,13249,0.576097285374999
2,45677,14925,0.6470079533755779
2,45677,16135,0.6971349939703941
2,46992,1205,0.07023871876299381
2,46992,2048,0.07759802974760532
2,46992,2642,0.1299651339650154
2,46992,4507,0.20964257419109344
2,46992,5756,0.2616571728140116
2,46992,6918,0.3115120343863964
2,46992,8149,0.36279112100601196
2,46992,8795,0.3889820072799921
2,46992,9495,0.4204697906970978
2,46992,10776,0.3093690611422062
2,46992,10864,0.3105683717876673
2,46992,11354,0.4998918157070875
2,46992,13249,0.5804018583148718
2,46992,14925,0.6519041489809752
2,46992,16135,0.703645870089531
2,49021,2108,0.10998151265084743
2,49021,2642,0.13244454748928547
2,49021,4133,0.196363078430295
2,49021,5647,0.2600897569209337
2,49021,6693,0.3058812581002712
2,49021,7269,0.3303275443613529
2,49021,8766,0.39611803367733955
2,49021,9075,0.40918984450399876
2,49021,10509,0.4683723673224449
2,49021,10968,0.49110804684460163
2,49021,12102,0.5390746518969536
2,49021,13315,0.5900650285184383
2,49021,15086,0.6678558420389891
2,49021,16384,0.7196457590907812
2,49371,2048,0.10623759590089321
2,49371,2509,0.12737279757857323
2,49371,3213,0.15766010619699955
2,49371,4738,0.22271438501775265
2,49371,6201,0.2844412811100483
2,49371,6937,0.3165039233863354
2,49371,8192,0.3692870959639549
2,49371,8968,0.4013185389339924
2,49371,9495,0.4261492285877466
2,49371,10776,0.4821640904992819
2,49371,11128,0.4955877084285021
2,49371,13014,0.5772178992629051
2,49371,13856,0.6146568339318037
2,49371,16048,0.7095185574144125
2,49560,512,0.03329478204250336
2,49560,790,0.05435105413198471
2,49560,1205,0.07135793566703796
2,49560,2048,0.0805901363492012
2,49560,2510,0.12793298810720444
2,49560,4096,0.13590115122497082
2,49560,5338,0.24757813662290573
2,49560,6517,0.29908097349107265
2,49560,7234,0.3285515122115612
2,49560,8479,0.3844390157610178
2,49560,8977,0.40416582487523556
2,49560,10404,0.4666124004870653
2,49560,10968,0.3283116966485977
2,49560,12102,0.5413789767771959
2,49560,13315,0.5929295439273119
2,49560,15086,0.6697599310427904
2,49560,16384,0.48710801638662815
2,51615,1743,0.09644567035138607
2,51615,2287,0.11982116848230362
2,51615,2826,0.14258804731070995
2,51615,4507,0.21634669974446297
2,51615,5756,0.26975362561643124
